image_filename,steering,throttle,brake,label
town7_010474.png,0.0,0.8500000238418579,0.0,GO
town7_010783.png,-0.0030045532621443,0.8500000238418579,0.0,GO
town7_000994.png,0.6730844974517822,0.3686994016170501,0.0,RIGHT
town7_005816.png,0.0002485241857357,0.8500000238418579,0.0,GO
town7_010717.png,0.2114423215389251,0.763076663017273,0.0,RIGHT
town7_012039.png,0.0,0.7593448758125305,0.0,GO
town7_006999.png,0.0015619019977748,0.0,1.0,STOP
town7_010818.png,0.5244542360305786,0.8500000238418579,0.0,RIGHT
town7_001298.png,-0.1743794530630111,0.8500000238418579,0.0,LEFT
town7_006119.png,0.0026899096556007,0.0,1.0,STOP
town7_004182.png,-0.004757463466376,0.0,1.0,STOP
town7_008700.png,-0.3455880284309387,0.8500000238418579,0.0,LEFT
town7_000543.png,0.1833567917346954,0.8500000238418579,0.0,RIGHT
town7_002831.png,0.5313847064971924,0.8500000238418579,0.0,RIGHT
town7_000288.png,0.4938746988773346,0.8500000238418579,0.0,RIGHT
town7_001552.png,-0.001163673819974,0.0,1.0,STOP
town7_003370.png,0.1400781422853469,0.4132428765296936,0.0,RIGHT
town7_005441.png,-0.1755126267671585,0.8500000238418579,0.0,LEFT
town7_001378.png,0.191630333662033,0.8500000238418579,0.0,RIGHT
town7_000823.png,0.2950094044208526,0.8500000238418579,0.0,RIGHT
town7_010192.png,0.1508911401033401,0.8500000238418579,0.0,RIGHT
town7_003693.png,-0.2477775961160659,0.8500000238418579,0.0,LEFT
town7_003159.png,-0.0244525969028472,0.7341979742050171,0.0,GO
town7_005847.png,0.0,0.8500000238418579,0.0,GO
town7_002823.png,0.3098153471946716,0.8500000238418579,0.0,RIGHT
town7_003038.png,0.0037578882183879,0.0,1.0,STOP
town7_004494.png,-0.118844173848629,0.8500000238418579,0.0,LEFT
town7_004216.png,-0.3762343823909759,0.2230086922645568,0.0,LEFT
town7_001061.png,0.001163673819974,0.0,1.0,STOP
town7_003690.png,-0.2834759354591369,0.8500000238418579,0.0,LEFT
town7_008132.png,-0.1277111917734146,0.6167534589767456,0.0,LEFT
town7_002008.png,-0.1446203291416168,0.4131811261177063,0.0,LEFT
town7_009792.png,-0.0007618034142069,0.0,1.0,STOP
town7_004037.png,0.000714715803042,0.8500000238418579,0.0,GO
town7_003119.png,-0.1363832652568817,0.8500000238418579,0.0,LEFT
town7_004706.png,-0.1322281658649444,0.3294313549995422,0.0,LEFT
town7_010068.png,-0.0289892219007015,0.0,1.0,STOP
town7_012081.png,-0.002602054271847,0.8500000238418579,0.0,GO
town7_006704.png,0.7148556709289551,0.8500000238418579,0.0,RIGHT
town7_004710.png,-0.1278208792209625,0.5124823451042175,0.0,LEFT
town7_011426.png,-0.0014740405604243,0.8500000238418579,0.0,GO
town7_004150.png,0.0,0.8500000238418579,0.0,GO
town7_000545.png,0.1190922036767005,0.8500000238418579,0.0,RIGHT
town7_009193.png,0.0011315717129036,0.0,1.0,STOP
town7_007354.png,-0.0004398273595143,0.0,1.0,STOP
town7_008030.png,-0.1465353071689605,0.8500000238418579,0.0,LEFT
town7_001375.png,0.1540115475654602,0.8500000238418579,0.0,RIGHT
town7_007073.png,-0.3716641366481781,0.1541351377964019,0.0,LEFT
town7_007298.png,-0.0004398273595143,0.0,1.0,STOP
town7_006067.png,0.0165324732661247,0.6526427865028381,0.0,GO
town7_008676.png,-0.001479645143263,0.8500000238418579,0.0,GO
town7_006752.png,-0.0013817354338243,0.0,1.0,STOP
town7_005070.png,0.0,0.8500000238418579,0.0,GO
town7_008589.png,0.0057963039726018,0.8500000238418579,0.0,GO
town7_010890.png,-0.0037060528993606,0.0,1.0,STOP
town7_007218.png,0.0,0.8500000238418579,0.0,GO
town7_004623.png,-0.0573378205299377,0.0,1.0,STOP
town7_001004.png,6.251526065170765e-05,0.8500000238418579,0.0,GO
town7_002677.png,0.0095081068575382,0.8500000238418579,0.0,GO
town7_010372.png,-0.0003670363512355,0.0,1.0,STOP
town7_001071.png,0.001163673819974,0.0,1.0,STOP
town7_001649.png,-0.2053683698177337,0.8500000238418579,0.0,LEFT
town7_003026.png,0.0037578882183879,0.0,1.0,STOP
town7_008758.png,0.0003670363512355,0.8500000238418579,0.0,GO
town7_003617.png,-0.3141480684280395,0.8500000238418579,0.0,LEFT
town7_003688.png,-0.2604933083057403,0.8500000238418579,0.0,LEFT
town7_004017.png,0.1385115683078766,0.8500000238418579,0.0,RIGHT
town7_003219.png,-0.1137290298938751,0.6189998388290405,0.0,LEFT
town7_008864.png,-0.1149745881557464,0.0,1.0,STOP
town7_000657.png,0.5503379702568054,0.8500000238418579,0.0,RIGHT
town7_008131.png,-0.1153789535164833,0.8500000238418579,0.0,LEFT
town7_001206.png,-0.0042521208524703,0.8500000238418579,0.0,GO
town7_010830.png,-0.0178242772817611,0.8500000238418579,0.0,GO
town7_006719.png,-0.0200211517512798,0.8500000238418579,0.0,GO
town7_011846.png,-0.0006155604496598,0.8500000238418579,0.0,GO
town7_002219.png,-0.0385259240865707,0.0,1.0,STOP
town7_007072.png,-0.3643378615379333,0.8500000238418579,0.0,LEFT
town7_005405.png,-0.0160981938242912,0.6826759576797485,0.0,GO
town7_001277.png,-0.009411902166903,0.0,1.0,STOP
town7_000656.png,0.5364047288894653,0.8500000238418579,0.0,RIGHT
town7_008916.png,0.3176037073135376,0.8500000238418579,0.0,RIGHT
town7_004699.png,-0.0444504916667938,0.8500000238418579,0.0,GO
town7_004495.png,-0.140311598777771,0.6025934815406799,0.0,LEFT
town7_009794.png,-0.0007618034142069,0.0,1.0,STOP
town7_006903.png,0.0132458489388227,0.8500000238418579,0.0,GO
town7_004671.png,-0.0573378205299377,0.0,1.0,STOP
town7_001961.png,-0.0718105733394622,0.0,1.0,STOP
town7_005161.png,-0.3000110983848572,0.0,0.0509302243590354,LEFT
town7_008781.png,-0.0080018639564514,0.8500000238418579,0.0,GO
town7_000861.png,0.3056501150131225,0.8500000238418579,0.0,RIGHT
town7_000159.png,-0.2484732121229171,0.8500000238418579,0.0,LEFT
town7_007064.png,-0.1707660853862762,0.8500000238418579,0.0,LEFT
town7_009180.png,0.0010773526737466,0.0,1.0,STOP
town7_005317.png,-0.3128946125507355,0.8500000238418579,0.0,LEFT
town7_007305.png,-0.0004398273595143,0.0,1.0,STOP
town7_002740.png,0.0420025400817394,0.0,1.0,STOP
town7_008916.png,0.3176037073135376,0.8500000238418579,0.0,RIGHT
town7_010638.png,-0.0268299672752618,0.0,1.0,STOP
town7_005516.png,0.0,0.8500000238418579,0.0,GO
town7_004343.png,-0.0285575576126575,0.0,1.0,STOP
town7_009080.png,0.0387684553861618,0.8500000238418579,0.0,GO
town7_011537.png,-0.0004398273595143,0.8500000238418579,0.0,GO
town7_006599.png,0.1676946729421615,0.8500000238418579,0.0,RIGHT
town7_003958.png,0.2970629930496216,0.8500000238418579,0.0,RIGHT
town7_003288.png,-0.0161556042730808,0.0,1.0,STOP
town7_011203.png,-0.4081176817417145,0.8500000238418579,0.0,LEFT
town7_010197.png,0.3653466403484344,0.8500000238418579,0.0,RIGHT
town7_010824.png,0.2814219295978546,0.0,0.1029554307460784,RIGHT
town7_008348.png,0.2553539276123047,0.8500000238418579,0.0,RIGHT
town7_006547.png,0.1173189654946327,0.8500000238418579,0.0,RIGHT
town7_009978.png,-0.0289892219007015,0.0,1.0,STOP
town7_006747.png,-0.0014193737879395,0.0,1.0,STOP
town7_006865.png,0.0001757331192493,0.0,1.0,STOP
town7_005930.png,0.0,0.8500000238418579,0.0,GO
town7_005434.png,0.1383755952119827,0.0187285523861646,0.0,RIGHT
town7_002659.png,0.0113846873864531,0.0,1.0,STOP
town7_003319.png,-0.1112752333283424,0.8500000238418579,0.0,LEFT
town7_002140.png,-0.0390878170728683,0.0,1.0,STOP
town7_000225.png,0.7794000506401062,0.8500000238418579,0.0,RIGHT
town7_009157.png,-0.1122959330677986,0.7236501574516296,0.0,LEFT
town7_007468.png,-0.1254445612430572,0.8500000238418579,0.0,LEFT
town7_006552.png,0.1539299935102462,0.8500000238418579,0.0,RIGHT
town7_004495.png,-0.140311598777771,0.6025934815406799,0.0,LEFT
town7_000163.png,-0.4759549498558044,0.8500000238418579,0.0,LEFT
town7_004812.png,-0.1240922659635543,0.8500000238418579,0.0,LEFT
town7_010894.png,-0.003616294125095,0.0,1.0,STOP
town7_005557.png,0.0006155604496598,0.8500000238418579,0.0,GO
town7_006757.png,-0.0015143839409574,0.0,1.0,STOP
town7_009057.png,-0.11011803150177,0.5631638169288635,0.0,LEFT
town7_003018.png,0.0037578882183879,0.0,1.0,STOP
town7_007160.png,0.0,0.8500000238418579,0.0,GO
town7_000947.png,0.0006357255624607,0.7664393782615662,0.0,GO
town7_005446.png,-0.4048377573490143,0.0,0.1519583612680435,LEFT
town7_003456.png,0.0,0.8500000238418579,0.0,GO
town7_008539.png,0.0,0.8500000238418579,0.0,GO
town7_011399.png,0.3988794684410095,0.8500000238418579,0.0,RIGHT
town7_000072.png,-0.2732124328613281,0.8500000238418579,0.0,LEFT
town7_005510.png,0.0010661820415407,0.7788136601448059,0.0,GO
town7_010293.png,-0.0003670363512355,0.0,1.0,STOP
town7_003777.png,-0.0015858203405514,0.8500000238418579,0.0,GO
town7_006969.png,0.4823326766490936,0.8500000238418579,0.0,RIGHT
town7_001379.png,0.1257986426353454,0.8500000238418579,0.0,RIGHT
town7_005562.png,0.0,0.0,1.0,STOP
town7_001302.png,-0.3915735185146332,0.8500000238418579,0.0,LEFT
town7_006394.png,0.2594847381114959,0.8500000238418579,0.0,RIGHT
town7_000123.png,0.0,0.0,1.0,STOP
town7_005738.png,-0.1331277936697006,0.0,1.0,STOP
town7_005030.png,0.2308393269777298,0.8500000238418579,0.0,RIGHT
town7_002467.png,-0.0003670363512355,0.8500000238418579,0.0,GO
town7_004806.png,-0.1127627417445182,0.0530305877327919,0.0,LEFT
town7_001303.png,-0.404080867767334,0.723807692527771,0.0,LEFT
town7_000272.png,0.0008796547190286,0.8500000238418579,0.0,GO
town7_007181.png,0.0006948008667677,0.8500000238418579,0.0,GO
town7_000286.png,0.2934628129005432,0.8500000238418579,0.0,RIGHT
town7_002853.png,0.0032752403058111,0.8500000238418579,0.0,GO
town7_000423.png,-0.0010773526737466,0.0,1.0,STOP
town7_010697.png,-0.0119403433054685,0.8500000238418579,0.0,GO
town7_001344.png,0.0,0.8500000238418579,0.0,GO
town7_009176.png,0.0010773526737466,0.0,1.0,STOP
town7_010946.png,-0.0034744096919894,0.0,1.0,STOP
town7_001522.png,0.0,0.8500000238418579,0.0,GO
town7_000987.png,0.1508447378873825,0.8500000238418579,0.0,RIGHT
town7_004946.png,0.0,0.0,1.0,STOP
town7_001282.png,-0.004944896325469,0.0,1.0,STOP
town7_010307.png,-0.000714715803042,0.0,1.0,STOP
town7_002572.png,0.0113846873864531,0.0,1.0,STOP
town7_009317.png,0.0015786503208801,0.8500000238418579,0.0,GO
town7_005745.png,-0.1323816776275634,0.8500000238418579,0.0,LEFT
town7_005317.png,-0.3128946125507355,0.8500000238418579,0.0,LEFT
town7_000163.png,-0.4759549498558044,0.8500000238418579,0.0,LEFT
town7_007019.png,0.4122687876224518,0.4778790175914764,0.0,RIGHT
town7_008273.png,-0.0019475598819553,0.0,1.0,STOP
town7_010028.png,-0.0289892219007015,0.0,1.0,STOP
town7_006369.png,0.0817875936627388,0.0,1.0,STOP
town7_010715.png,0.0200969148427248,0.8500000238418579,0.0,GO
town7_003086.png,0.0037578882183879,0.0,1.0,STOP
town7_001651.png,-0.241458311676979,0.8500000238418579,0.0,LEFT
town7_002334.png,0.0006155604496598,0.8500000238418579,0.0,GO
town7_008495.png,-0.2753812074661255,0.8500000238418579,0.0,LEFT
town7_006292.png,0.1133930310606956,0.5041477680206299,0.0,RIGHT
town7_004268.png,0.0,0.0,1.0,STOP
town7_010968.png,-0.0033898672554641,0.8500000238418579,0.0,GO
town7_011859.png,-0.0006220098002813,0.0,1.0,STOP
town7_011117.png,0.0,0.8500000238418579,0.0,GO
town7_011133.png,0.0,0.8500000238418579,0.0,GO
town7_009157.png,-0.1122959330677986,0.7236501574516296,0.0,LEFT
town7_009035.png,-0.0777010470628738,0.0,1.0,STOP
town7_010816.png,0.4666578769683838,0.8500000238418579,0.0,RIGHT
town7_002953.png,0.0037578882183879,0.0,1.0,STOP
town7_003194.png,-0.0012436407851055,0.6444926261901855,0.0,GO
town7_007773.png,-0.0842075198888778,0.0,1.0,STOP
town7_004246.png,0.0,0.8500000238418579,0.0,GO
town7_000656.png,0.5364047288894653,0.8500000238418579,0.0,RIGHT
town7_007253.png,-0.0004398273595143,0.0,1.0,STOP
town7_001319.png,-0.0004398273595143,0.8386411666870117,0.0,GO
town7_000658.png,0.6499999761581421,0.8500000238418579,0.0,RIGHT
town7_005031.png,0.3237605392932892,0.8500000238418579,0.0,RIGHT
town7_002013.png,-0.1316634565591812,0.6994943618774414,0.0,LEFT
town7_002535.png,0.0113846873864531,0.0,1.0,STOP
town7_007252.png,-0.0004398273595143,0.0,1.0,STOP
town7_012097.png,-0.3633194267749786,0.8500000238418579,0.0,LEFT
town7_006399.png,0.5479735136032104,0.8500000238418579,0.0,RIGHT
town7_000577.png,0.1493844389915466,0.8500000238418579,0.0,RIGHT
town7_004506.png,-0.1083993539214134,0.8500000238418579,0.0,LEFT
town7_009243.png,0.0016002840129658,0.0,1.0,STOP
town7_001214.png,0.0,0.8500000238418579,0.0,GO
town7_010081.png,0.172631949186325,0.0718374252319336,0.0,RIGHT
town7_003563.png,0.483119785785675,0.8500000238418579,0.0,RIGHT
town7_006044.png,-0.117834597826004,0.8500000238418579,0.0,LEFT
town7_004299.png,0.0,0.8500000238418579,0.0,GO
town7_007232.png,0.0,0.8500000238418579,0.0,GO
town7_006045.png,-0.1167427226901054,0.8500000238418579,0.0,LEFT
town7_009436.png,-0.1227331459522247,0.1792164295911789,0.0,LEFT
town7_001656.png,-0.2152624428272247,0.5137116312980652,0.0,LEFT
town7_010591.png,-0.0268299672752618,0.0,1.0,STOP
town7_009438.png,-0.1018830388784408,0.8500000238418579,0.0,LEFT
town7_007457.png,0.0,0.8500000238418579,0.0,GO
town7_008296.png,-0.2015440613031387,0.8500000238418579,0.0,LEFT
town7_006321.png,0.1592050939798355,0.8500000238418579,0.0,RIGHT
town7_000520.png,-0.0010773526737466,0.0,1.0,STOP
town7_008048.png,0.0028521991334855,0.7741098403930664,0.0,GO
town7_009356.png,-0.1158372610807418,0.6232609152793884,0.0,LEFT
town7_003691.png,-0.323949784040451,0.1925549358129501,0.0,LEFT
town7_007604.png,-0.3617112338542938,0.8500000238418579,0.0,LEFT
town7_002957.png,0.0037578882183879,0.0,1.0,STOP
town7_008350.png,0.2491340041160583,0.8500000238418579,0.0,RIGHT
town7_003665.png,-0.1741300523281097,0.8500000238418579,0.0,LEFT
town7_009997.png,-0.0289892219007015,0.0,1.0,STOP
town7_000645.png,-0.00133781589102,0.8500000238418579,0.0,GO
town7_000710.png,0.1495601832866668,0.8500000238418579,0.0,RIGHT
town7_003853.png,0.0013764350442215,0.8500000238418579,0.0,GO
town7_008588.png,0.0091077843680977,0.8500000238418579,0.0,GO
town7_003983.png,0.0,0.8500000238418579,0.0,GO
town7_002298.png,0.0,0.7300129532814026,0.0,GO
town7_011913.png,-0.1908413171768188,0.8500000238418579,0.0,LEFT
town7_002409.png,0.0011279109166935,0.8500000238418579,0.0,GO
town7_007827.png,-0.0842075198888778,0.0,1.0,STOP
town7_011364.png,0.0,0.847920298576355,0.0,GO
town7_009647.png,0.1859450936317443,0.8500000238418579,0.0,RIGHT
town7_009621.png,0.005983673967421,0.0,1.0,STOP
town7_010815.png,0.2338675558567047,0.8500000238418579,0.0,RIGHT
town7_003370.png,0.1400781422853469,0.4132428765296936,0.0,RIGHT
town7_007623.png,0.0006155604496598,0.8500000238418579,0.0,GO
town7_005370.png,-0.2116488218307495,0.8500000238418579,0.0,LEFT
town7_004890.png,0.0,0.0,1.0,STOP
town7_006797.png,-0.0012440196005627,0.0,1.0,STOP
town7_003478.png,-0.4385993778705597,0.8500000238418579,0.0,LEFT
town7_001427.png,-0.0008705339860171,0.8500000238418579,0.0,GO
town7_001201.png,-0.1327711045742035,0.8500000238418579,0.0,LEFT
town7_006848.png,-0.0004040859639644,0.8500000238418579,0.0,GO
town7_010815.png,0.2338675558567047,0.8500000238418579,0.0,RIGHT
town7_011507.png,0.0008796547190286,0.0,1.0,STOP
town7_006439.png,0.0004398273595143,0.0,1.0,STOP
town7_008023.png,-0.1130511462688446,0.7943747043609619,0.0,LEFT
town7_009591.png,-0.2696039378643036,0.8500000238418579,0.0,LEFT
town7_009589.png,-0.1546160131692886,0.8500000238418579,0.0,LEFT
town7_010197.png,0.3653466403484344,0.8500000238418579,0.0,RIGHT
town7_011810.png,-0.1503111869096756,0.8500000238418579,0.0,LEFT
town7_005312.png,-0.1054673343896865,0.8500000238418579,0.0,LEFT
town7_011965.png,0.29379802942276,0.0,0.0341665707528591,RIGHT
town7_003558.png,0.2247123718261718,0.8500000238418579,0.0,RIGHT
town7_001460.png,0.0,0.8500000238418579,0.0,GO
town7_004580.png,-0.0573378205299377,0.0,1.0,STOP
town7_000017.png,0.0,0.8041886687278748,0.0,GO
town7_007065.png,-0.216941088438034,0.8500000238418579,0.0,LEFT
town7_009057.png,-0.11011803150177,0.5631638169288635,0.0,LEFT
town7_001196.png,0.5469474792480469,0.8500000238418579,0.0,RIGHT
town7_003962.png,0.3524017035961151,0.8500000238418579,0.0,RIGHT
town7_008670.png,-0.0003043786855414,0.8500000238418579,0.0,GO
town7_008921.png,-0.1019211411476135,0.425744354724884,0.0,LEFT
town7_003136.png,0.1404426991939544,0.758219838142395,0.0,RIGHT
town7_004222.png,-0.0298361554741859,0.8500000238418579,0.0,GO
town7_004389.png,-0.0285589098930358,0.0,1.0,STOP
town7_002860.png,0.0004398273595143,0.0,1.0,STOP
town7_004841.png,0.0002485241857357,0.0,1.0,STOP
town7_004214.png,-0.2030374109745025,0.8500000238418579,0.0,LEFT
town7_009060.png,-0.1047795042395591,0.8500000238418579,0.0,LEFT
town7_003688.png,-0.2604933083057403,0.8500000238418579,0.0,LEFT
town7_009442.png,-0.1767825931310653,0.7618155479431152,0.0,LEFT
town7_004341.png,-0.0319026969373226,0.0,1.0,STOP
town7_005191.png,0.0,0.8500000238418579,0.0,GO
town7_006370.png,0.0751115009188652,0.0,1.0,STOP
town7_005461.png,0.397629976272583,0.4041787683963775,0.0,RIGHT
town7_010584.png,-0.0268299672752618,0.0,1.0,STOP
town7_004228.png,-0.0046146041713654,0.8500000238418579,0.0,GO
town7_005961.png,-0.0006155604496598,0.8500000238418579,0.0,GO
town7_011191.png,-0.1399272084236145,0.5742063522338867,0.0,LEFT
town7_011206.png,-0.3263076543807983,0.0,0.187462106347084,LEFT
town7_010686.png,-0.0268299672752618,0.0,1.0,STOP
town7_000869.png,0.3968091309070587,0.6968404650688171,0.0,RIGHT
town7_006008.png,0.2313172519207,0.4841593503952026,0.0,RIGHT
town7_004830.png,-0.0006220098002813,0.0,1.0,STOP
town7_004832.png,-0.0004398273595143,0.0,1.0,STOP
town7_006853.png,0.0008427865686826,0.8500000238418579,0.0,GO
town7_007548.png,-0.0018134547863155,0.0,1.0,STOP
town7_003136.png,0.1404426991939544,0.758219838142395,0.0,RIGHT
town7_005144.png,-0.0030857524834573,0.8500000238418579,0.0,GO
town7_003369.png,0.1027066484093666,0.8307348489761353,0.0,RIGHT
town7_004702.png,-0.1729348599910736,0.529353141784668,0.0,LEFT
town7_003272.png,-0.0162249244749546,0.0,1.0,STOP
town7_006599.png,0.1676946729421615,0.8500000238418579,0.0,RIGHT
town7_001109.png,-0.3257305026054382,0.0,0.0562972836196422,LEFT
town7_005606.png,-0.0030241850763559,0.6888225674629211,0.0,GO
town7_002013.png,-0.1316634565591812,0.6994943618774414,0.0,LEFT
town7_004495.png,-0.140311598777771,0.6025934815406799,0.0,LEFT
town7_000718.png,0.5948476791381836,0.8488637208938599,0.0,RIGHT
town7_002498.png,0.0,0.8500000238418579,0.0,GO
town7_001573.png,0.0002485241857357,0.8500000238418579,0.0,GO
town7_005242.png,-0.1020525842905044,0.8500000238418579,0.0,LEFT
town7_008132.png,-0.1277111917734146,0.6167534589767456,0.0,LEFT
town7_007956.png,-0.0528910979628562,0.0,1.0,STOP
town7_011961.png,-0.7276090383529663,0.6325675845146179,0.0,LEFT
town7_009643.png,0.1497514843940735,0.8500000238418579,0.0,RIGHT
town7_008587.png,0.0162046197801828,0.8500000238418579,0.0,GO
town7_000421.png,-0.0010773526737466,0.0,1.0,STOP
town7_002829.png,0.4238207340240478,0.8500000238418579,0.0,RIGHT
town7_006771.png,-0.0013194821076467,0.0,1.0,STOP
town7_003490.png,0.0,0.8500000238418579,0.0,GO
town7_001945.png,-0.0718105733394622,0.0,1.0,STOP
town7_006310.png,0.1122619807720184,0.8500000238418579,0.0,RIGHT
town7_008011.png,0.4464777410030365,0.3827028572559356,0.0,RIGHT
town7_004351.png,-0.0285589098930358,0.0,1.0,STOP
town7_010279.png,-0.001163673819974,0.0,1.0,STOP
town7_002013.png,-0.1316634565591812,0.6994943618774414,0.0,LEFT
town7_003224.png,-0.1179373562335968,0.8500000238418579,0.0,LEFT
town7_007199.png,0.1122220158576965,0.8500000238418579,0.0,RIGHT
town7_000620.png,0.0,0.8500000238418579,0.0,GO
town7_001384.png,0.357863038778305,0.6905140280723572,0.0,RIGHT
town7_007678.png,-0.0135399652644991,0.8500000238418579,0.0,GO
town7_008427.png,0.0008705339860171,0.8500000238418579,0.0,GO
town7_003345.png,-0.1216554045677185,0.223648652434349,0.0,LEFT
town7_001289.png,-0.0049174223095178,0.0,1.0,STOP
town7_001478.png,-0.1707234233617782,0.8500000238418579,0.0,LEFT
town7_002458.png,0.0,0.0,1.0,STOP
town7_008279.png,-0.0018972636898979,0.8500000238418579,0.0,GO
town7_003633.png,-0.0005104651208966,0.8500000238418579,0.0,GO
town7_001251.png,0.1733840405941009,0.8500000238418579,0.0,RIGHT
town7_001653.png,-0.3959423899650574,0.8500000238418579,0.0,LEFT
town7_008684.png,0.0,0.7769683003425598,0.0,GO
town7_007886.png,-0.1155921816825866,0.4125611782073974,0.0,LEFT
town7_011188.png,-0.2980524599552154,0.015510955825448,0.0,LEFT
town7_000555.png,0.0026831659488379,0.7862668037414551,0.0,GO
town7_001459.png,0.0,0.8500000238418579,0.0,GO
town7_006308.png,0.1422872394323349,0.2049003094434738,0.0,RIGHT
town7_008777.png,-0.0006612865254282,0.8500000238418579,0.0,GO
town7_008029.png,-0.1082990691065788,0.4551534354686737,0.0,LEFT
town7_007197.png,-0.2273288518190384,0.580007016658783,0.0,LEFT
town7_001163.png,-0.0012859343551099,0.8500000238418579,0.0,GO
town7_011907.png,-0.3083253502845764,0.435359925031662,0.0,LEFT
town7_006120.png,0.0026100717950612,0.0,1.0,STOP
town7_001482.png,-0.1444378346204757,0.8500000238418579,0.0,LEFT
town7_003303.png,-0.0128260841593146,0.8500000238418579,0.0,GO
town7_008701.png,-0.310983657836914,0.8500000238418579,0.0,LEFT
town7_002875.png,0.0015858203405514,0.0,1.0,STOP
town7_009693.png,0.0,0.0,1.0,STOP
town7_003106.png,-0.3013938069343567,0.8500000238418579,0.0,LEFT
town7_000164.png,-0.3420986533164978,0.1798404306173324,0.0,LEFT
town7_005761.png,-0.5011756420135498,0.8500000238418579,0.0,LEFT
town7_000719.png,0.3784725069999695,0.8500000238418579,0.0,RIGHT
town7_007659.png,0.0006155604496598,0.8500000238418579,0.0,GO
town7_000605.png,0.001458742422983,0.8500000238418579,0.0,GO
town7_005998.png,0.2024325281381607,0.8500000238418579,0.0,RIGHT
town7_005416.png,-0.2966010570526123,0.0,0.0234802234917879,LEFT
town7_001474.png,-0.1111978590488433,0.8500000238418579,0.0,LEFT
town7_007066.png,-0.1415233314037323,0.8500000238418579,0.0,LEFT
town7_011082.png,0.0004398273595143,0.8500000238418579,0.0,GO
town7_004063.png,0.0004398273595143,0.8500000238418579,0.0,GO
town7_006701.png,0.263046532869339,0.8500000238418579,0.0,RIGHT
town7_009494.png,-0.0001757331192493,0.8500000238418579,0.0,GO
town7_001101.png,-0.1237035989761352,0.8500000238418579,0.0,LEFT
town7_007603.png,-0.2264080643653869,0.7227332592010498,0.0,LEFT
town7_006445.png,0.0004398273595143,0.0,1.0,STOP
town7_007352.png,-0.0004398273595143,0.0,1.0,STOP
town7_000385.png,-0.0010773526737466,0.0,1.0,STOP
town7_000724.png,0.0301611293107271,0.8500000238418579,0.0,GO
town7_011966.png,0.4667499661445617,0.8500000238418579,0.0,RIGHT
town7_000723.png,0.1083573773503303,0.6639351844787598,0.0,RIGHT
town7_005753.png,-0.3779928088188171,0.8500000238418579,0.0,LEFT
town7_011476.png,0.3574492931365967,0.8500000238418579,0.0,RIGHT
town7_008492.png,-0.2281739711761474,0.8500000238418579,0.0,LEFT
town7_006562.png,0.1202068328857421,0.6765520572662354,0.0,RIGHT
town7_009057.png,-0.11011803150177,0.5631638169288635,0.0,LEFT
town7_010929.png,-0.0035296466667205,0.0,1.0,STOP
town7_010455.png,0.0,0.8500000238418579,0.0,GO
town7_008975.png,-0.0777010470628738,0.0,1.0,STOP
town7_000738.png,-0.0002485241857357,0.8500000238418579,0.0,GO
