Image File,Query Label,NUN Image,NUN Label,Distance,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64,latent_65,latent_66,latent_67,latent_68,latent_69,latent_70,latent_71,latent_72,latent_73,latent_74,latent_75,latent_76,latent_77,latent_78,latent_79,latent_80,latent_81,latent_82,latent_83,latent_84,latent_85,latent_86,latent_87,latent_88,latent_89,latent_90,latent_91,latent_92,latent_93,latent_94,latent_95,latent_96,latent_97,latent_98,latent_99,latent_100,latent_101,latent_102,latent_103,latent_104,latent_105,latent_106,latent_107,latent_108,latent_109,latent_110,latent_111,latent_112,latent_113,latent_114,latent_115,latent_116,latent_117,latent_118,latent_119,latent_120,latent_121,latent_122,latent_123,latent_124,latent_125,latent_126,latent_127
town7_003257.png,STOP,town7_002265.png,GO,9.791137118415296,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003258.png,STOP,town7_002265.png,GO,9.727223066544655,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003259.png,STOP,town7_002265.png,GO,9.727538147521274,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003263.png,STOP,town7_002265.png,GO,9.71097866242884,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003264.png,STOP,town7_002265.png,GO,9.810022776212987,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003267.png,STOP,town7_002265.png,GO,9.621602344051249,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003289.png,STOP,town7_002265.png,GO,9.746911092468121,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003290.png,STOP,town7_002265.png,GO,9.889308239953017,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003291.png,STOP,town7_002265.png,GO,9.718659955355161,0.07376756,-0.2242837,-0.6237192,0.6128582,0.026545739,-1.8055171,1.2010431,1.346109,-0.30184174,0.201718,-2.1229382,-0.21475303,0.03879583,-1.3810189,-0.88288325,-0.4170032,-0.31962878,-0.7698427,1.2958018,-0.48047996,-0.3908654,-0.37335792,-0.48870963,-0.067158945,-0.24064499,-1.149652,-1.1802773,-0.10809236,0.22593482,2.647739,-0.66133904,-0.9801908,-2.0316458,-1.3132205,0.6085449,0.16770831,0.48978323,-2.46547,-0.42001802,1.746697,-0.6761857,-1.5617043,-1.3870598,0.7550132,-1.1850263,-0.057314128,-2.5049522,1.557566,-1.3281316,-2.6179771,-0.030379407,0.3594308,-0.71622425,-0.69015914,-1.8733008,0.4622633,1.2815083,-0.6720402,1.2922516,-0.7687627,0.8465014,-0.5394507,-2.1357656,2.0018206,-0.4630775,-1.5611004,0.29370344,1.6560224,0.02774328,0.49043387,-1.4194973,-2.1843731,0.9268917,1.7840037,0.78494906,-1.466536,0.7963194,-0.8679544,0.5272001,0.6998058,-1.7679327,-0.37327993,-1.0928707,-0.47936258,-0.21215868,1.7453244,1.2920842,-2.4542532,-0.6488089,0.09510181,0.67408395,-0.80627894,-0.49519342,1.661879,-1.2449113,-0.086580105,1.4573865,1.8824733,1.6454806,1.058442,1.2396023,0.58663136,-0.7401009,-1.650521,-0.3101576,-0.32617772,-0.3583604,-1.4611418,-0.8759511,-0.8588587,-0.22793181,-0.45875904,1.0233227,1.1174235,-0.13743244,1.3988653,0.13267928,-0.1790221,0.4940771,0.5530905,-2.7594593,1.7442589,-1.9311506,-2.1731296,1.8761967,-0.14645222,0.29489613,-0.11450279
town7_003315.png,LEFT,town7_009322.png,GO,16.466185290792644,1.0009428,-0.598029,-1.2732,0.6636891,-0.123192,-1.2370067,0.27865186,0.89466333,-1.1834074,-0.13741457,-1.4559768,-0.9080576,1.2879047,-0.55750465,-2.1637745,-0.64486444,-0.5897544,-0.70643544,0.38575217,-0.6953002,0.34224612,-0.22290066,0.5357658,-0.77777827,0.08717222,-0.9282274,-1.2882769,-0.33019388,1.7275327,2.819081,0.06303686,-2.3304412,-1.579702,-1.1140898,0.114280194,0.11146408,0.928002,-3.1693156,0.054912746,1.1634318,-0.5766465,-2.0044758,-2.060801,1.6506361,-0.6085768,-0.5038287,-2.1048827,3.2633357,-1.8815924,-3.7541082,0.4380394,0.6481319,-0.3615784,-1.0674192,-0.95355946,-0.27576637,0.17279871,-0.90125954,1.4056096,-2.114781,0.63574594,-1.6689295,-2.1134393,1.5467013,-0.8718318,-1.7284437,0.36241895,2.1237257,1.9475461,0.8150504,-0.16756701,-0.43820828,0.82589734,1.21962,2.360684,-1.9156356,0.4680283,-1.46661,1.2811362,-0.97861755,-1.7078269,-0.26183486,-0.13753511,-0.62231237,-0.106594026,1.1645021,2.2302167,-2.5764377,-0.16430259,0.14869231,0.6303977,-0.953853,-1.3343894,-0.22189842,-2.016652,-1.882269,3.5209851,1.5764177,1.0277759,0.7941822,0.988433,1.3561618,-0.7895842,-1.6456567,-0.3775615,-1.2491179,-0.13323136,-1.3293849,-0.37373182,-0.9878128,0.77474916,-1.4431653,0.54375345,1.0836387,-0.45068872,1.5607271,-0.085022576,-0.51194125,1.7518314,0.8025988,-3.0032449,2.3528945,-1.064013,-0.6353885,1.7343217,0.15219806,0.05031067,-0.12479378
town7_003320.png,LEFT,town7_009426.png,GO,18.36745403692712,-1.6109164,1.2773407,-1.0175617,-0.68723065,0.5077054,-0.7584356,-0.7454101,-2.4285526,-0.9192955,-0.45472685,-0.90636414,0.8048955,2.952314,1.4998322,-0.18226548,1.258802,0.034592934,0.76659954,0.07758421,-1.4287832,1.9346387,-1.3010417,-0.49043068,0.8753659,1.4738652,-1.2215145,-1.3643978,-0.3228449,2.9203832,1.7616231,-0.40652394,-0.65498865,-1.2828435,-0.6018775,-1.28165,1.898117,-0.4101409,-0.28588307,-0.7193341,-0.82776594,-3.0968707,-0.20005828,-0.1581161,-0.6166041,-1.6685284,-1.1758683,0.6640316,0.21312597,0.06046579,-0.03131013,2.5872252,-1.3660773,-1.685093,0.40606415,0.47897804,-0.8546151,1.8923464,-3.1365097,1.5321444,-1.9470738,0.27161065,1.0453811,-0.39398137,-0.37455848,-0.6297792,-2.2358737,0.55208045,2.1416843,0.092108384,-0.009896666,-0.2964884,0.38232493,1.0374186,2.936968,2.1758711,0.5682936,1.9253347,-1.4375758,-1.3404359,-0.934018,-1.7571478,0.9689067,0.29306015,0.95027137,-1.3164107,1.7725279,0.55114603,-2.6794562,1.2128863,2.0519032,1.3966622,1.1639763,-0.4465314,0.3792603,-1.204441,0.61484253,3.182118,1.8378673,-0.4316786,-1.622958,-0.6953313,0.8255345,-2.5234036,-1.1505784,-0.14100671,-0.40091425,-0.852203,-0.25797784,-0.48240373,-0.22581464,3.16969,0.6681967,-0.36677462,-0.8553475,-0.22973847,-1.014397,-2.6030817,-0.5018587,1.4976366,2.44683,-1.922506,3.4931867,-0.5376391,1.1845753,-2.814085,0.1546779,-0.517476,0.56526226
town7_003323.png,GO,town7_003326.png,RIGHT,14.6222175336623,-3.4569438,2.2916334,1.3507341,-1.8048998,2.9275048,-0.04171301,-0.29490083,-1.5452164,-1.9201341,1.0711539,0.15746263,0.60753286,-0.5174841,-1.8961002,-2.4465446,1.0496627,-1.2156303,-0.16678447,-0.011949625,0.21801642,1.0229731,-3.7870958,-1.998246,1.8226707,2.012388,-2.0038555,2.000107,0.20381296,2.6991074,-1.0715201,4.046683,2.5931368,-0.8040148,-2.3366256,0.5692722,2.0013409,1.660726,0.2939527,-1.9774677,-2.4086263,-1.1784496,0.3005731,-1.7393875,0.094653174,0.25401008,-2.4293025,0.79393536,-0.36546528,0.50286543,2.2463212,3.4838693,-1.4066457,-3.239393,-2.934259,-0.94290626,-2.5357327,1.592985,-2.0379224,0.13682076,-3.2239072,1.281958,1.0285454,-1.4281118,0.15169835,-2.9610755,0.83249766,-0.5673177,1.5656768,-1.4327459,1.2715769,-0.40928245,-1.8755829,2.27897,4.8401947,-0.8890197,2.0175292,-0.027928017,-0.2979637,-0.33865705,2.453288,-0.6585957,1.1358558,0.97375154,0.39995542,-0.3084669,1.4482499,2.3450627,-2.361716,0.85746217,1.0061836,3.1462278,-1.1824266,2.078531,0.64457047,1.6884757,1.5988717,0.40929908,1.7958603,0.3179687,-3.1858642,1.0740811,0.92457163,-1.965641,-0.35207278,1.0830402,-0.40231198,0.04048183,-0.0994463,-0.40176815,-2.079102,-0.26650262,0.23560691,1.7128036,-0.0685762,0.11872719,-0.802804,-3.9012814,-2.4846752,3.3514135,1.8300095,-2.347007,2.2948284,-2.5531883,2.5828893,-0.54877925,-1.3049608,-0.24378726,-1.4276017
town7_003326.png,RIGHT,town7_009341.png,GO,10.232378293206386,-3.0017555,0.94870627,0.7554496,-2.1428304,4.28747,1.1380932,-1.2345394,-2.4412842,-1.1155872,1.7747816,0.18398675,1.4805015,0.6730909,-0.5021688,-0.90352625,1.6871274,-0.009051599,-1.2867821,0.078134105,1.4639063,1.4495637,-3.2498636,-0.8386667,1.3678945,1.4752724,-0.7884753,0.5724817,-0.5675014,2.8347027,0.1357358,3.9252682,0.28588662,-0.9556235,-1.63007,0.8385256,0.7162902,-0.08385964,0.8374528,-0.6093192,-2.631201,-1.3776094,0.47910333,-2.0726435,1.0517662,1.1865072,-1.9468287,1.2973173,-1.6327254,-0.5781192,2.177281,3.2276232,-2.2523804,-3.6533406,-2.4971623,-0.8580942,-3.2688565,2.6627464,-0.788306,2.235339,-3.5027626,0.4204704,-0.33431685,-1.5612613,0.6405077,-2.9233096,0.9609104,-1.2744344,1.5020162,-0.08694539,-0.5273466,0.5742244,-1.7140362,3.8267055,4.128747,-0.5802362,3.3432372,1.455557,-0.7414431,-1.5988894,2.1075556,0.43232203,1.1938089,0.9522992,-0.27156276,0.44550908,1.4403449,2.4544783,-3.0508506,0.012000792,1.1946743,3.1947904,-1.2369505,1.3477256,0.19784556,1.0418,0.60471076,0.7664437,2.2582603,-0.5898869,-2.4730027,0.29139295,0.1327157,-1.558425,-1.8498442,0.31091866,0.33834004,-1.6670012,0.127831,-0.6999515,-0.9202409,1.1810466,-1.1257684,-0.10076869,0.9747642,0.14420712,-0.25504982,-2.9161067,-3.0356512,2.016666,2.0504713,-3.1739066,2.3827705,-3.372811,1.7259315,0.12641376,-0.8618296,0.41801128,-2.1067038
town7_003328.png,GO,town7_003326.png,RIGHT,11.500267868025025,-3.4569438,2.2916334,1.3507341,-1.8048998,2.9275048,-0.04171301,-0.29490083,-1.5452164,-1.9201341,1.0711539,0.15746263,0.60753286,-0.5174841,-1.8961002,-2.4465446,1.0496627,-1.2156303,-0.16678447,-0.011949625,0.21801642,1.0229731,-3.7870958,-1.998246,1.8226707,2.012388,-2.0038555,2.000107,0.20381296,2.6991074,-1.0715201,4.046683,2.5931368,-0.8040148,-2.3366256,0.5692722,2.0013409,1.660726,0.2939527,-1.9774677,-2.4086263,-1.1784496,0.3005731,-1.7393875,0.094653174,0.25401008,-2.4293025,0.79393536,-0.36546528,0.50286543,2.2463212,3.4838693,-1.4066457,-3.239393,-2.934259,-0.94290626,-2.5357327,1.592985,-2.0379224,0.13682076,-3.2239072,1.281958,1.0285454,-1.4281118,0.15169835,-2.9610755,0.83249766,-0.5673177,1.5656768,-1.4327459,1.2715769,-0.40928245,-1.8755829,2.27897,4.8401947,-0.8890197,2.0175292,-0.027928017,-0.2979637,-0.33865705,2.453288,-0.6585957,1.1358558,0.97375154,0.39995542,-0.3084669,1.4482499,2.3450627,-2.361716,0.85746217,1.0061836,3.1462278,-1.1824266,2.078531,0.64457047,1.6884757,1.5988717,0.40929908,1.7958603,0.3179687,-3.1858642,1.0740811,0.92457163,-1.965641,-0.35207278,1.0830402,-0.40231198,0.04048183,-0.0994463,-0.40176815,-2.079102,-0.26650262,0.23560691,1.7128036,-0.0685762,0.11872719,-0.802804,-3.9012814,-2.4846752,3.3514135,1.8300095,-2.347007,2.2948284,-2.5531883,2.5828893,-0.54877925,-1.3049608,-0.24378726,-1.4276017
town7_003329.png,GO,town7_003326.png,RIGHT,11.74089088834806,-3.4569438,2.2916334,1.3507341,-1.8048998,2.9275048,-0.04171301,-0.29490083,-1.5452164,-1.9201341,1.0711539,0.15746263,0.60753286,-0.5174841,-1.8961002,-2.4465446,1.0496627,-1.2156303,-0.16678447,-0.011949625,0.21801642,1.0229731,-3.7870958,-1.998246,1.8226707,2.012388,-2.0038555,2.000107,0.20381296,2.6991074,-1.0715201,4.046683,2.5931368,-0.8040148,-2.3366256,0.5692722,2.0013409,1.660726,0.2939527,-1.9774677,-2.4086263,-1.1784496,0.3005731,-1.7393875,0.094653174,0.25401008,-2.4293025,0.79393536,-0.36546528,0.50286543,2.2463212,3.4838693,-1.4066457,-3.239393,-2.934259,-0.94290626,-2.5357327,1.592985,-2.0379224,0.13682076,-3.2239072,1.281958,1.0285454,-1.4281118,0.15169835,-2.9610755,0.83249766,-0.5673177,1.5656768,-1.4327459,1.2715769,-0.40928245,-1.8755829,2.27897,4.8401947,-0.8890197,2.0175292,-0.027928017,-0.2979637,-0.33865705,2.453288,-0.6585957,1.1358558,0.97375154,0.39995542,-0.3084669,1.4482499,2.3450627,-2.361716,0.85746217,1.0061836,3.1462278,-1.1824266,2.078531,0.64457047,1.6884757,1.5988717,0.40929908,1.7958603,0.3179687,-3.1858642,1.0740811,0.92457163,-1.965641,-0.35207278,1.0830402,-0.40231198,0.04048183,-0.0994463,-0.40176815,-2.079102,-0.26650262,0.23560691,1.7128036,-0.0685762,0.11872719,-0.802804,-3.9012814,-2.4846752,3.3514135,1.8300095,-2.347007,2.2948284,-2.5531883,2.5828893,-0.54877925,-1.3049608,-0.24378726,-1.4276017
