Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000130.png,STOP,"[0.57273, 0.42727]",GO,"0.09663226, 0.90336776",True,Superpixel,N/A,0.42962,6784.82581,9.81542,0.50543,0.25697,0.9105
town7_000139.png,STOP,"[0.61705, 0.38295]",GO,"0.21630554, 0.7836945",True,Superpixel,N/A,0.53596,6256.1044,10.16776,0.628,0.35262,0.84011
town7_000140.png,STOP,"[0.70444, 0.29556]",GO,"0.21803622, 0.78196377",True,Superpixel,N/A,0.53972,6083.57482,10.28922,0.62831,0.36164,0.83693
town7_000141.png,GO,"[0.49831, 0.50169]",GO,"0.00030448928, 0.99969554",False,Superpixel,N/A,,,,,,0.65057
town7_000144.png,GO,"[0.44, 0.56]",GO,"0.00046787094, 0.9995321",False,Superpixel,N/A,,,,,,0.58932
town7_000146.png,GO,"[0.32673, 0.67327]",GO,"0.0007157704, 0.9992842",False,Superpixel,N/A,,,,,,0.59002
town7_000154.png,GO,"[0.33547, 0.66453]",GO,"0.0025965762, 0.99740344",False,Superpixel,N/A,,,,,,0.56842
town7_000156.png,GO,"[0.27922, 0.72078]",GO,"0.0018482906, 0.9981517",False,Superpixel,N/A,,,,,,0.60357
town7_000174.png,GO,"[0.32121, 0.67879]",GO,"0.0017592885, 0.9982407",False,Superpixel,N/A,,,,,,0.58867
town7_000179.png,GO,"[0.29515, 0.70485]",GO,"0.00376152, 0.99623847",False,Superpixel,N/A,,,,,,0.55263
town7_000183.png,GO,"[0.32677, 0.67323]",GO,"0.0061656195, 0.9938344",False,Superpixel,N/A,,,,,,0.56018
town7_000189.png,GO,"[0.32233, 0.67767]",GO,"0.007430335, 0.9925696",False,Superpixel,N/A,,,,,,0.58728
town7_000190.png,GO,"[0.29441, 0.70559]",GO,"0.014647053, 0.98535293",False,Superpixel,N/A,,,,,,0.59052
town7_000191.png,GO,"[0.27597, 0.72403]",GO,"0.0052081523, 0.9947918",False,Superpixel,N/A,,,,,,0.57869
town7_000204.png,GO,"[0.33653, 0.66347]",GO,"5.120986e-06, 0.9999949",False,Superpixel,N/A,,,,,,0.56874
town7_000205.png,GO,"[0.32758, 0.67242]",GO,"0.0050427127, 0.99495727",False,Superpixel,N/A,,,,,,0.56709
town7_000215.png,GO,"[0.2586, 0.7414]",GO,"0.023721326, 0.97627866",False,Superpixel,N/A,,,,,,0.56625
town7_000216.png,GO,"[0.23252, 0.76748]",GO,"0.01715121, 0.9828488",False,Superpixel,N/A,,,,,,0.60921
town7_000218.png,GO,"[0.20773, 0.79227]",GO,"0.0016267598, 0.99837327",False,Superpixel,N/A,,,,,,0.62118
town7_000229.png,GO,"[0.31448, 0.68552]",GO,"0.0070096143, 0.9929904",False,Superpixel,N/A,,,,,,0.5927
town7_000238.png,GO,"[0.34431, 0.65569]",GO,"0.003282936, 0.99671704",False,Superpixel,N/A,,,,,,0.56954
town7_000242.png,GO,"[0.32835, 0.67165]",GO,"0.007922567, 0.9920774",False,Superpixel,N/A,,,,,,0.59774
town7_000246.png,GO,"[0.34397, 0.65603]",GO,"0.023047607, 0.97695243",False,Superpixel,N/A,,,,,,0.61079
town7_000252.png,STOP,"[0.54441, 0.45559]",GO,"0.11795335, 0.8820467",True,Superpixel,N/A,0.43935,13489.13229,6.83096,0.51654,0.32379,0.83139
town7_000260.png,STOP,"[0.83416, 0.16584]",GO,"0.07480479, 0.9251952",True,Superpixel,N/A,0.43801,13793.91359,6.73393,0.51766,0.29378,0.81315
town7_000261.png,STOP,"[0.80715, 0.19285]",GO,"0.030127246, 0.9698728",True,Superpixel,N/A,0.50808,9947.055,8.15386,0.62409,0.33171,0.83507
town7_000262.png,STOP,"[0.8324, 0.1676]",GO,"0.055685963, 0.94431406",True,Superpixel,N/A,0.38663,14096.40646,6.63972,0.4837,0.24911,0.85427
town7_000263.png,STOP,"[0.78319, 0.21681]",GO,"0.034132, 0.965868",True,Superpixel,N/A,0.37474,14851.98784,6.41296,0.45319,0.25232,0.86435
town7_000265.png,STOP,"[0.81731, 0.18269]",GO,"0.22367539, 0.77632457",True,Superpixel,N/A,0.44658,10081.4274,8.09558,0.55496,0.30091,0.87963
town7_000269.png,STOP,"[0.80775, 0.19225]",GO,"0.24225394, 0.75774604",True,Superpixel,N/A,0.45764,9432.16349,8.38469,0.57135,0.30836,0.96836
town7_000273.png,STOP,"[0.77039, 0.22961]",GO,"0.014540764, 0.9854592",True,Superpixel,N/A,0.3055,15107.84781,6.33878,0.40843,0.18787,0.83462
town7_000289.png,GO,"[0.30417, 0.69583]",GO,"0.0012183222, 0.99878174",False,Superpixel,N/A,,,,,,0.57547
town7_000290.png,GO,"[0.32746, 0.67254]",GO,"0.0022760632, 0.9977239",False,Superpixel,N/A,,,,,,0.58578
town7_000296.png,GO,"[0.31345, 0.68655]",GO,"0.00094206113, 0.99905795",False,Superpixel,N/A,,,,,,0.56196
town7_000302.png,GO,"[0.31623, 0.68377]",GO,"0.003584907, 0.996415",False,Superpixel,N/A,,,,,,0.60943
town7_000309.png,GO,"[0.30373, 0.69627]",GO,"0.0020155965, 0.9979844",False,Superpixel,N/A,,,,,,0.58494
town7_000312.png,GO,"[0.32534, 0.67466]",GO,"1.6762007e-05, 0.9999832",False,Superpixel,N/A,,,,,,0.57641
town7_000314.png,GO,"[0.30959, 0.69041]",GO,"0.0007468477, 0.9992531",False,Superpixel,N/A,,,,,,0.57593
town7_000315.png,GO,"[0.31379, 0.68621]",GO,"0.0012670424, 0.998733",False,Superpixel,N/A,,,,,,0.57788
town7_000319.png,GO,"[0.30578, 0.69422]",GO,"0.0032948595, 0.9967051",False,Superpixel,N/A,,,,,,0.58161
town7_000324.png,GO,"[0.31795, 0.68205]",GO,"0.0011419022, 0.9988581",False,Superpixel,N/A,,,,,,0.57466
town7_000327.png,GO,"[0.30832, 0.69168]",GO,"0.0022928757, 0.9977071",False,Superpixel,N/A,,,,,,0.58594
town7_000335.png,STOP,"[0.7496, 0.2504]",GO,"0.08939465, 0.9106054",True,Superpixel,N/A,0.41432,14780.41646,6.43394,0.46991,0.31181,0.82747
town7_000337.png,STOP,"[0.97643, 0.02357]",GO,"0.16173851, 0.8382614",True,Superpixel,N/A,0.36134,13748.33906,6.7483,0.44353,0.21553,0.83105
town7_000343.png,STOP,"[0.97135, 0.02865]",GO,"0.08247577, 0.91752416",True,Superpixel,N/A,0.31995,15906.0,6.11519,0.38256,0.21369,0.84065
town7_000345.png,STOP,"[0.96852, 0.03148]",GO,"0.09247048, 0.9075296",True,Superpixel,N/A,0.41282,12337.77589,7.21843,0.49428,0.27401,0.8554
town7_000346.png,STOP,"[0.96961, 0.03039]",GO,"0.12812695, 0.8718731",True,Superpixel,N/A,0.34267,13809.84419,6.72892,0.42413,0.18833,0.84396
town7_000361.png,STOP,"[0.97658, 0.02342]",GO,"0.08905791, 0.9109421",True,Superpixel,N/A,0.41794,12174.87992,7.27616,0.49803,0.29147,0.82426
town7_000375.png,STOP,"[0.97203, 0.02797]",GO,"0.13283423, 0.8671658",True,Superpixel,N/A,0.2894,16752.66906,5.88996,0.3481,0.19623,0.83705
town7_000376.png,STOP,"[0.97107, 0.02893]",GO,"0.17677595, 0.82322407",True,Superpixel,N/A,0.39215,12957.95263,7.00544,0.46826,0.25828,0.82662
town7_000377.png,STOP,"[0.96656, 0.03344]",GO,"0.06178044, 0.93821955",True,Superpixel,N/A,0.41441,12250.5332,7.24925,0.50004,0.28524,0.9291
town7_000383.png,STOP,"[0.97286, 0.02714]",GO,"0.08641548, 0.91358453",True,Superpixel,N/A,0.328,15682.59117,6.17663,0.39198,0.23162,0.84382
town7_000386.png,STOP,"[0.97358, 0.02642]",GO,"0.19062892, 0.80937105",True,Superpixel,N/A,0.37121,13564.50005,6.80677,0.44423,0.25183,0.83323
town7_000392.png,STOP,"[0.97554, 0.02446]",GO,"0.17456804, 0.825432",True,Superpixel,N/A,0.36984,13554.26891,6.81004,0.44444,0.238,0.85265
town7_000397.png,STOP,"[0.97625, 0.02375]",GO,"0.06958983, 0.9304102",True,Superpixel,N/A,0.42484,12208.83023,7.26406,0.50616,0.3057,0.83706
town7_000403.png,STOP,"[0.9781, 0.0219]",GO,"0.13308148, 0.8669185",True,Superpixel,N/A,0.29353,16708.1157,5.90153,0.34961,0.19966,0.85515
town7_000407.png,STOP,"[0.97702, 0.02298]",GO,"0.07638085, 0.9236191",True,Superpixel,N/A,0.32454,15730.79484,6.1633,0.39005,0.22626,0.84767
town7_000409.png,STOP,"[0.97317, 0.02683]",GO,"0.08780931, 0.91219074",True,Superpixel,N/A,0.42823,11879.86638,7.38269,0.50906,0.28547,0.84668
town7_000411.png,STOP,"[0.97088, 0.02912]",GO,"0.12839572, 0.87160426",True,Superpixel,N/A,0.28467,16741.29018,5.89291,0.35935,0.19761,0.82685
town7_000414.png,STOP,"[0.97443, 0.02557]",GO,"0.18329538, 0.8167046",True,Superpixel,N/A,0.38801,13215.83747,6.91986,0.46218,0.26336,0.9504
town7_000415.png,STOP,"[0.98372, 0.01628]",GO,"0.08542974, 0.9145703",True,Superpixel,N/A,0.42835,11901.30318,7.37486,0.50853,0.2889,0.85387
town7_000417.png,STOP,"[0.9645, 0.0355]",GO,"0.13226783, 0.86773217",True,Superpixel,N/A,0.29224,16664.88042,5.91278,0.35136,0.19856,0.84989
town7_000422.png,STOP,"[0.97447, 0.02553]",GO,"0.1309727, 0.8690273",True,Superpixel,N/A,0.29006,16753.85016,5.88966,0.34722,0.19947,0.91549
town7_000432.png,STOP,"[0.97941, 0.02059]",GO,"0.2169751, 0.78302485",True,Superpixel,N/A,0.4,12977.47555,6.9989,0.47021,0.28764,0.85611
town7_000441.png,STOP,"[0.97666, 0.02334]",GO,"0.12992129, 0.8700787",True,Superpixel,N/A,0.29211,16691.04419,5.90597,0.35302,0.20183,0.82403
town7_000443.png,STOP,"[0.96112, 0.03888]",GO,"0.19425397, 0.805746",True,Superpixel,N/A,0.38982,12994.00839,6.99337,0.46313,0.25389,0.83427
town7_000444.png,STOP,"[0.97976, 0.02024]",GO,"0.09499718, 0.90500283",True,Superpixel,N/A,0.43804,11866.08036,7.38773,0.51163,0.31849,0.83165
town7_000448.png,STOP,"[0.96458, 0.03542]",GO,"0.22663444, 0.77336556",True,Superpixel,N/A,0.40556,12623.32396,7.11907,0.47655,0.28371,0.86797
town7_000457.png,STOP,"[0.9685, 0.0315]",GO,"0.20666566, 0.79333436",True,Superpixel,N/A,0.36714,13642.32651,6.78192,0.44436,0.23382,0.87312
town7_000460.png,STOP,"[0.96902, 0.03098]",GO,"0.13280861, 0.86719143",True,Superpixel,N/A,0.29326,16745.20409,5.8919,0.34812,0.20046,0.97747
town7_000463.png,STOP,"[0.97368, 0.02632]",GO,"0.1331876, 0.8668124",True,Superpixel,N/A,0.29096,16700.96305,5.90339,0.3495,0.19864,0.89061
town7_000468.png,STOP,"[0.97275, 0.02725]",GO,"0.20001419, 0.7999858",True,Superpixel,N/A,0.39895,12889.31906,7.0285,0.47053,0.28713,0.89996
town7_000471.png,STOP,"[0.96555, 0.03445]",GO,"0.096741, 0.90325904",True,Superpixel,N/A,0.42852,12019.96924,7.33177,0.50741,0.29697,0.85546
town7_000484.png,STOP,"[0.97407, 0.02593]",GO,"0.18430087, 0.8156991",True,Superpixel,N/A,0.36785,13705.63602,6.76181,0.44103,0.24647,0.88961
town7_000494.png,STOP,"[0.96667, 0.03333]",GO,"0.067242615, 0.9327574",True,Superpixel,N/A,0.41156,12423.47883,7.18837,0.48785,0.2719,0.90747
town7_000496.png,STOP,"[0.97128, 0.02872]",GO,"0.17779665, 0.8222034",True,Superpixel,N/A,0.37976,13161.55536,6.93773,0.45526,0.25549,0.85066
town7_000498.png,STOP,"[0.96413, 0.03587]",GO,"0.18604715, 0.81395286",True,Superpixel,N/A,0.39297,12959.32891,7.00498,0.46694,0.26842,0.91044
town7_000499.png,STOP,"[0.97449, 0.02551]",GO,"0.0771862, 0.9228138",True,Superpixel,N/A,0.41804,12177.57799,7.27519,0.50478,0.2963,0.99073
town7_000500.png,STOP,"[0.97077, 0.02923]",GO,"0.27485624, 0.72514373",True,Superpixel,N/A,0.43592,11690.13029,7.45261,0.50971,0.33572,0.86405
town7_000503.png,STOP,"[0.96478, 0.03522]",GO,"0.10553934, 0.8944607",True,Superpixel,N/A,0.42834,11974.10812,7.34837,0.50446,0.30423,1.0656
town7_000505.png,STOP,"[0.97292, 0.02708]",GO,"0.07413468, 0.9258653",True,Superpixel,N/A,0.42331,11996.16935,7.34038,0.5013,0.29285,0.85583
town7_000507.png,STOP,"[0.97196, 0.02804]",GO,"0.09497962, 0.9050204",True,Superpixel,N/A,0.42052,12221.01255,7.25973,0.49744,0.29499,0.95893
town7_000508.png,STOP,"[0.96644, 0.03356]",GO,"0.08439071, 0.9156093",True,Superpixel,N/A,0.3304,15594.75867,6.20102,0.39129,0.23533,0.83841
town7_000511.png,STOP,"[0.96121, 0.03879]",GO,"0.14712642, 0.8528736",True,Superpixel,N/A,0.3706,13460.80773,6.84009,0.44317,0.2421,0.85145
town7_000518.png,STOP,"[0.96633, 0.03367]",GO,"0.07867424, 0.92132574",True,Superpixel,N/A,0.42203,11916.01604,7.36949,0.50486,0.29649,0.86639
town7_000519.png,STOP,"[0.9723, 0.0277]",GO,"0.13653551, 0.86346453",True,Superpixel,N/A,0.29694,16633.96529,5.92085,0.35094,0.204,0.85522
town7_000524.png,STOP,"[0.97612, 0.02388]",GO,"0.082146496, 0.9178535",True,Superpixel,N/A,0.41039,12251.76943,7.24882,0.50108,0.27924,0.85751
town7_000530.png,STOP,"[0.97205, 0.02795]",GO,"0.0612125, 0.9387875",True,Superpixel,N/A,0.41106,12277.58477,7.23967,0.49253,0.2668,0.8562
town7_000535.png,STOP,"[0.95594, 0.04406]",GO,"0.09837542, 0.9016246",True,Superpixel,N/A,0.40973,14771.80109,6.43647,0.46561,0.30821,0.94184
town7_000537.png,GO,"[0.47413, 0.52587]",GO,"0.0007460076, 0.9992539",False,Superpixel,N/A,,,,,,0.58959
town7_000538.png,GO,"[0.31425, 0.68575]",GO,"0.0005231124, 0.99947697",False,Superpixel,N/A,,,,,,0.6126
town7_000548.png,GO,"[0.04671, 0.95329]",GO,"2.597511e-05, 0.999974",False,Superpixel,N/A,,,,,,0.56909
town7_000549.png,GO,"[0.1416, 0.8584]",GO,"0.02490234, 0.97509766",False,Superpixel,N/A,,,,,,0.60002
town7_000560.png,GO,"[0.33772, 0.66229]",GO,"0.0113425385, 0.9886574",False,Superpixel,N/A,,,,,,0.58593
town7_000562.png,GO,"[0.32838, 0.67162]",GO,"0.00122563, 0.99877435",False,Superpixel,N/A,,,,,,0.58091
town7_000566.png,GO,"[0.34402, 0.65598]",GO,"0.0023688406, 0.9976312",False,Superpixel,N/A,,,,,,0.57164
town7_000567.png,GO,"[0.33862, 0.66138]",GO,"0.0014716751, 0.99852824",False,Superpixel,N/A,,,,,,0.5597
town7_000569.png,GO,"[0.34363, 0.65637]",GO,"0.0007792655, 0.9992207",False,Superpixel,N/A,,,,,,0.57959
town7_000587.png,GO,"[0.16173, 0.83827]",GO,"0.00089410524, 0.9991059",False,Superpixel,N/A,,,,,,0.58133
town7_000588.png,GO,"[0.1258, 0.8742]",GO,"0.0031143615, 0.9968856",False,Superpixel,N/A,,,,,,0.63189
town7_000592.png,GO,"[0.04344, 0.95656]",GO,"0.00040245667, 0.9995976",False,Superpixel,N/A,,,,,,0.59704
town7_000595.png,GO,"[0.31937, 0.68063]",GO,"0.009115747, 0.99088424",False,Superpixel,N/A,,,,,,0.59572
town7_000597.png,GO,"[0.32143, 0.67857]",GO,"0.0048781396, 0.9951219",False,Superpixel,N/A,,,,,,0.56956
town7_000602.png,GO,"[0.30426, 0.69574]",GO,"0.0019181005, 0.9980819",False,Superpixel,N/A,,,,,,0.57551
town7_000603.png,GO,"[0.30243, 0.69757]",GO,"0.0019307524, 0.9980692",False,Superpixel,N/A,,,,,,0.57285
town7_000604.png,GO,"[0.30309, 0.69691]",GO,"1.5896927e-05, 0.99998415",False,Superpixel,N/A,,,,,,0.5901
town7_000615.png,GO,"[0.32755, 0.67245]",GO,"0.027295297, 0.97270465",False,Superpixel,N/A,,,,,,0.57781
town7_000616.png,GO,"[0.32275, 0.67725]",GO,"0.010353636, 0.9896464",False,Superpixel,N/A,,,,,,0.59918
town7_000621.png,GO,"[0.27502, 0.72498]",GO,"0.003685436, 0.9963146",False,Superpixel,N/A,,,,,,0.58301
town7_000628.png,GO,"[0.32568, 0.67432]",GO,"0.0070544733, 0.9929455",False,Superpixel,N/A,,,,,,0.58747
town7_000633.png,GO,"[0.30674, 0.69326]",GO,"0.0079651065, 0.99203485",False,Superpixel,N/A,,,,,,0.61261
town7_000647.png,GO,"[0.22068, 0.77932]",GO,"0.0030817038, 0.9969183",False,Superpixel,N/A,,,,,,0.62317
town7_000655.png,GO,"[0.15222, 0.84778]",GO,"0.0018748788, 0.99812514",False,Superpixel,N/A,,,,,,0.58316
town7_000659.png,GO,"[0.26724, 0.73276]",GO,"0.0001491465, 0.99985087",False,Superpixel,N/A,,,,,,0.57482
town7_000661.png,GO,"[0.30756, 0.69244]",GO,"0.0071294806, 0.9928705",False,Superpixel,N/A,,,,,,0.58186
town7_000664.png,GO,"[0.30232, 0.69768]",GO,"0.012663585, 0.98733646",False,Superpixel,N/A,,,,,,0.5905
town7_000668.png,GO,"[0.28163, 0.71837]",GO,"0.0042082923, 0.9957917",False,Superpixel,N/A,,,,,,0.59003
town7_000671.png,GO,"[0.32795, 0.67205]",GO,"0.012311997, 0.987688",False,Superpixel,N/A,,,,,,0.60671
town7_000688.png,GO,"[0.27003, 0.72997]",GO,"0.0030506442, 0.9969494",False,Superpixel,N/A,,,,,,0.6
town7_000691.png,STOP,"[0.89868, 0.10132]",GO,"0.03124913, 0.96875095",True,Superpixel,N/A,0.36749,13937.54034,6.68894,0.44878,0.2359,0.88167
town7_000692.png,STOP,"[0.86598, 0.13402]",GO,"0.04902571, 0.9509743",True,Superpixel,N/A,0.25201,16395.91422,5.98345,0.32775,0.12416,0.87481
town7_000695.png,STOP,"[0.74254, 0.25746]",GO,"0.029800117, 0.9701999",True,Superpixel,N/A,0.31711,14778.50891,6.4345,0.40604,0.20279,0.89652
town7_000702.png,STOP,"[0.732, 0.268]",GO,"0.079194255, 0.9208057",True,Superpixel,N/A,0.35919,15437.67654,6.24498,0.4221,0.23484,0.85872
town7_000704.png,STOP,"[0.79244, 0.20756]",GO,"0.16721854, 0.8327815",True,Superpixel,N/A,0.33933,11629.25349,7.47529,0.42932,0.16116,0.83984
town7_000728.png,GO,"[0.3072, 0.6928]",GO,"0.0011050332, 0.998895",False,Superpixel,N/A,,,,,,0.57554
town7_000736.png,GO,"[0.30958, 0.69042]",GO,"0.00074611674, 0.9992538",False,Superpixel,N/A,,,,,,0.58481
town7_000740.png,GO,"[0.32023, 0.67977]",GO,"0.0013994277, 0.99860054",False,Superpixel,N/A,,,,,,0.62333
town7_000743.png,GO,"[0.32002, 0.67998]",GO,"0.001303091, 0.998697",False,Superpixel,N/A,,,,,,0.57073
town7_000751.png,GO,"[0.30946, 0.69054]",GO,"0.0005713884, 0.9994286",False,Superpixel,N/A,,,,,,0.58126
town7_000770.png,STOP,"[0.97575, 0.02425]",GO,"0.18631802, 0.81368196",True,Superpixel,N/A,0.39292,12679.88414,7.09965,0.48793,0.26464,0.83673
town7_000774.png,STOP,"[0.97237, 0.02763]",GO,"0.23557958, 0.76442045",True,Superpixel,N/A,0.35614,14678.40768,6.46401,0.43044,0.25098,0.83644
town7_000780.png,STOP,"[0.96572, 0.03428]",GO,"0.24507605, 0.754924",True,Superpixel,N/A,0.36283,14536.06036,6.50634,0.4359,0.25743,0.84686
town7_000784.png,STOP,"[0.95769, 0.04231]",GO,"0.22951464, 0.7704854",True,Superpixel,N/A,0.37212,14468.37057,6.52661,0.43825,0.26201,0.84752
town7_000792.png,STOP,"[0.96721, 0.03279]",GO,"0.2157945, 0.78420544",True,Superpixel,N/A,0.36657,14470.47094,6.52598,0.43838,0.26111,0.95328
town7_000796.png,STOP,"[0.96181, 0.03819]",GO,"0.22060698, 0.779393",True,Superpixel,N/A,0.35718,14771.11005,6.43667,0.42028,0.25606,0.81306
town7_000798.png,STOP,"[0.96883, 0.03117]",GO,"0.22340132, 0.7765987",True,Superpixel,N/A,0.36786,14436.01344,6.53633,0.43785,0.25664,0.82276
town7_000800.png,STOP,"[0.96151, 0.03849]",GO,"0.21706049, 0.7829395",True,Superpixel,N/A,0.36792,14444.35909,6.53382,0.43668,0.26285,0.83916
town7_000804.png,STOP,"[0.96757, 0.03243]",GO,"0.16091998, 0.83908004",True,Superpixel,N/A,0.41024,12121.57443,7.29521,0.5117,0.26784,0.85627
town7_000813.png,STOP,"[0.75951, 0.24049]",GO,"0.2574594, 0.7425406",True,Superpixel,N/A,0.5553,9726.31948,8.25132,0.6364,0.42284,0.8667
town7_000814.png,GO,"[0.33179, 0.66821]",GO,"0.003821703, 0.99617827",False,Superpixel,N/A,,,,,,0.57686
town7_000815.png,GO,"[0.29994, 0.70006]",GO,"0.002960604, 0.9970394",False,Superpixel,N/A,,,,,,0.57181
town7_000821.png,GO,"[0.15813, 0.84187]",GO,"0.003139845, 0.99686015",False,Superpixel,N/A,,,,,,0.60992
town7_000828.png,GO,"[0.33158, 0.66842]",GO,"0.0003240541, 0.999676",False,Superpixel,N/A,,,,,,0.58598
town7_000832.png,GO,"[0.3365, 0.6635]",GO,"0.0003808447, 0.9996191",False,Superpixel,N/A,,,,,,0.55653
town7_000834.png,GO,"[0.33046, 0.66954]",GO,"2.0131978e-05, 0.99997985",False,Superpixel,N/A,,,,,,0.55203
town7_000849.png,GO,"[0.3645, 0.6355]",GO,"0.00031275238, 0.9996873",False,Superpixel,N/A,,,,,,0.57128
town7_000863.png,GO,"[0.1634, 0.8366]",GO,"0.005639504, 0.9943605",False,Superpixel,N/A,,,,,,0.58481
town7_000864.png,GO,"[0.1416, 0.8584]",GO,"0.0006622889, 0.99933773",False,Superpixel,N/A,,,,,,0.57411
town7_000865.png,GO,"[0.13075, 0.86925]",GO,"0.00021093152, 0.99978906",False,Superpixel,N/A,,,,,,0.60246
town7_000879.png,GO,"[0.30584, 0.69416]",GO,"0.0001742176, 0.9998258",False,Superpixel,N/A,,,,,,0.64515
town7_000886.png,GO,"[0.32199, 0.67801]",GO,"0.0043423492, 0.9956577",False,Superpixel,N/A,,,,,,0.60321
town7_000887.png,GO,"[0.31455, 0.68545]",GO,"0.0015868504, 0.9984131",False,Superpixel,N/A,,,,,,0.57458
town7_000900.png,GO,"[0.33419, 0.66581]",GO,"0.00322352, 0.9967765",False,Superpixel,N/A,,,,,,0.58694
town7_000901.png,GO,"[0.32766, 0.67234]",GO,"0.029461099, 0.97053885",False,Superpixel,N/A,,,,,,0.57734
town7_000905.png,GO,"[0.32181, 0.67819]",GO,"0.0017932378, 0.99820673",False,Superpixel,N/A,,,,,,0.62541
town7_000908.png,GO,"[0.32478, 0.67522]",GO,"0.0025953972, 0.99740463",False,Superpixel,N/A,,,,,,0.59506
town7_000913.png,STOP,"[0.52812, 0.47188]",GO,"0.18739957, 0.8126005",True,Superpixel,N/A,0.32857,15241.38896,6.30056,0.40451,0.25505,0.84408
town7_000919.png,GO,"[0.24826, 0.75174]",GO,"0.0052032135, 0.9947968",False,Superpixel,N/A,,,,,,0.57524
town7_000922.png,GO,"[0.24098, 0.75902]",GO,"0.040096592, 0.95990336",False,Superpixel,N/A,,,,,,0.59575
town7_000935.png,GO,"[0.30551, 0.69449]",GO,"0.00085550273, 0.99914443",False,Superpixel,N/A,,,,,,0.58557
town7_000940.png,GO,"[0.30185, 0.69815]",GO,"0.0017483074, 0.9982516",False,Superpixel,N/A,,,,,,0.85301
town7_000952.png,GO,"[0.32897, 0.67103]",GO,"0.0049045165, 0.9950955",False,Superpixel,N/A,,,,,,0.73744
town7_000953.png,GO,"[0.32324, 0.67676]",GO,"0.004417686, 0.9955823",False,Superpixel,N/A,,,,,,0.57498
