Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000261.png,STOP,"[0.80715, 0.19285]",GO,"0.37410083, 0.6258992",True,"(10, 5)",7.0,0.95629,166.17659,25.92511,0.97801,0.95667,0.29421
town7_000262.png,STOP,"[0.8324, 0.1676]",GO,"0.43506777, 0.56493217",True,"(10, 5)",6.0,0.95409,209.9256,24.91015,0.97753,0.9581,0.30184
town7_000263.png,STOP,"[0.78319, 0.21681]",GO,"0.30071616, 0.6992839",True,"(10, 5)",6.0,0.9541,210.14828,24.90555,0.97753,0.95815,0.29447
town7_000265.png,STOP,"[0.81731, 0.18269]",GO,"0.45236936, 0.5476306",True,"(10, 5)",5.0,0.96264,179.18122,25.59788,0.98012,0.97173,0.41691
town7_000269.png,STOP,"[0.80775, 0.19225]",GO,"0.31829068, 0.6817093",True,"(10, 5)",6.0,0.95433,209.88151,24.91106,0.9776,0.95772,0.28406
town7_000273.png,STOP,"[0.77039, 0.22961]",GO,"0.39382714, 0.60617286",True,"(10, 5)",5.0,0.96202,185.42005,25.44924,0.97993,0.97166,0.27796
town7_000289.png,GO,"[0.30417, 0.69583]",STOP,"0.52191913, 0.4780809",True,"(10, 5)",22.0,0.9539,763.19591,19.30444,0.97693,0.8515,0.36685
town7_000290.png,GO,"[0.32746, 0.67254]",STOP,"0.8306082, 0.1693918",True,"(10, 5)",22.0,0.95412,837.74125,18.8997,0.97686,0.84793,0.31263
town7_000296.png,GO,"[0.31345, 0.68655]",STOP,"0.6573213, 0.34267876",True,"(10, 5)",22.0,0.95476,818.50612,19.00058,0.97705,0.85275,0.31822
town7_000302.png,GO,"[0.31623, 0.68377]",STOP,"0.88209474, 0.11790527",True,"(10, 5)",22.0,0.95497,821.12542,18.98671,0.97709,0.84656,0.30304
town7_000309.png,GO,"[0.30373, 0.69627]",STOP,"0.7460082, 0.25399175",True,"(10, 5)",22.0,0.95421,833.75391,18.92042,0.97692,0.85075,0.30299
town7_000312.png,GO,"[0.32534, 0.67466]",STOP,"0.5260268, 0.4739732",True,"(10, 5)",17.0,0.95367,903.97807,18.56922,0.97766,0.86843,0.3057
town7_000314.png,GO,"[0.30959, 0.69041]",STOP,"0.87628245, 0.12371758",True,"(10, 5)",22.0,0.9543,821.86143,18.98282,0.97691,0.85195,0.4053
town7_000315.png,GO,"[0.31379, 0.68621]",STOP,"0.85751903, 0.14248094",True,"(10, 5)",22.0,0.95428,824.15065,18.97074,0.97692,0.85073,0.32449
town7_000319.png,GO,"[0.30578, 0.69422]",STOP,"0.7322289, 0.26777115",True,"(10, 5)",22.0,0.95337,826.22995,18.95979,0.97669,0.84853,0.34261
town7_000324.png,GO,"[0.31795, 0.68205]",GO,"0.208985, 0.79101497",False,,,,,,,,0.0696
town7_000327.png,GO,"[0.30832, 0.69168]",STOP,"0.83943135, 0.16056867",True,"(10, 5)",22.0,0.95494,774.7156,19.23938,0.97717,0.84757,0.31312
town7_000335.png,STOP,"[0.7496, 0.2504]",GO,"0.39266858, 0.6073314",True,"(10, 5)",0.0,0.97823,231.51208,24.48507,0.98867,0.98316,0.2979
town7_000337.png,STOP,"[0.97643, 0.02357]",GO,"0.30962604, 0.69037396",True,"(10, 5)",7.0,0.95252,880.61836,18.68293,0.97728,0.91815,0.28544
town7_000343.png,STOP,"[0.97135, 0.02865]",GO,"0.3213758, 0.6786242",True,"(10, 5)",7.0,0.95263,866.43487,18.75344,0.97728,0.919,0.30069
town7_000345.png,STOP,"[0.96852, 0.03148]",GO,"0.32562003, 0.67437994",True,"(10, 5)",7.0,0.95263,864.38036,18.76375,0.97728,0.91903,0.29618
town7_000346.png,STOP,"[0.96961, 0.03039]",GO,"0.32412416, 0.67587584",True,"(10, 5)",7.0,0.95261,865.06047,18.76034,0.97728,0.91891,0.29411
town7_000361.png,STOP,"[0.97658, 0.02342]",GO,"0.31625137, 0.68374866",True,"(10, 5)",7.0,0.95352,836.16438,18.90789,0.97751,0.91875,0.3987
town7_000375.png,STOP,"[0.97203, 0.02797]",GO,"0.3369855, 0.66301453",True,"(10, 5)",7.0,0.95324,835.62047,18.91071,0.97743,0.91812,0.28907
town7_000376.png,STOP,"[0.97107, 0.02893]",GO,"0.36338362, 0.6366164",True,"(10, 5)",7.0,0.95326,834.65917,18.91571,0.97744,0.91797,0.3075
town7_000377.png,STOP,"[0.96656, 0.03344]",GO,"0.35848936, 0.64151067",True,"(10, 5)",7.0,0.95325,834.99695,18.91395,0.97743,0.91791,0.28725
town7_000383.png,STOP,"[0.97286, 0.02714]",GO,"0.34578258, 0.65421736",True,"(10, 5)",7.0,0.95286,839.57997,18.89018,0.97733,0.91759,0.28182
town7_000386.png,STOP,"[0.97358, 0.02642]",GO,"0.35647082, 0.64352924",True,"(10, 5)",7.0,0.95273,843.95266,18.86762,0.97729,0.91744,0.27516
town7_000392.png,STOP,"[0.97554, 0.02446]",GO,"0.373982, 0.6260179",True,"(10, 5)",7.0,0.95275,849.62794,18.83852,0.97728,0.91771,0.31863
town7_000397.png,STOP,"[0.97625, 0.02375]",GO,"0.3543927, 0.6456073",True,"(10, 5)",7.0,0.95277,853.04362,18.82109,0.97727,0.91804,0.29432
town7_000403.png,STOP,"[0.9781, 0.0219]",GO,"0.3539947, 0.6460053",True,"(10, 5)",7.0,0.95278,854.03333,18.81606,0.97727,0.91857,0.28655
town7_000407.png,STOP,"[0.97702, 0.02298]",GO,"0.39670193, 0.60329807",True,"(10, 5)",7.0,0.95279,853.01273,18.82125,0.97726,0.91852,0.39345
town7_000409.png,STOP,"[0.97317, 0.02683]",GO,"0.4070234, 0.59297657",True,"(10, 5)",7.0,0.95277,852.75529,18.82256,0.97725,0.91831,0.28401
town7_000411.png,STOP,"[0.97088, 0.02912]",GO,"0.35052168, 0.64947826",True,"(10, 5)",7.0,0.95277,852.60047,18.82335,0.97724,0.91847,0.33026
town7_000414.png,STOP,"[0.97443, 0.02557]",GO,"0.36533803, 0.634662",True,"(10, 5)",7.0,0.95281,850.54875,18.83381,0.97724,0.91881,0.2794
town7_000415.png,STOP,"[0.98372, 0.01628]",GO,"0.3413075, 0.6586925",True,"(10, 5)",7.0,0.95282,849.96878,18.83677,0.97724,0.9188,0.29075
town7_000417.png,STOP,"[0.9645, 0.0355]",GO,"0.366871, 0.633129",True,"(10, 5)",7.0,0.95279,848.93044,18.84208,0.97724,0.91887,0.30609
town7_000422.png,STOP,"[0.97447, 0.02553]",GO,"0.39607406, 0.60392594",True,"(10, 5)",7.0,0.95286,843.94833,18.86765,0.97729,0.91907,0.29641
town7_000432.png,STOP,"[0.97941, 0.02059]",GO,"0.38717335, 0.61282665",True,"(10, 5)",7.0,0.9529,838.28242,18.8969,0.97732,0.91837,0.31423
town7_000441.png,STOP,"[0.97666, 0.02334]",GO,"0.3657422, 0.6342578",True,"(10, 5)",7.0,0.95302,829.07276,18.94488,0.97737,0.91847,0.29409
town7_000443.png,STOP,"[0.96112, 0.03888]",GO,"0.36599338, 0.6340067",True,"(10, 5)",7.0,0.953,826.64359,18.95762,0.97736,0.91841,0.41015
town7_000444.png,STOP,"[0.97976, 0.02024]",GO,"0.39812717, 0.6018728",True,"(10, 5)",7.0,0.95298,826.34531,18.95919,0.97737,0.91831,0.33067
town7_000448.png,STOP,"[0.96458, 0.03542]",GO,"0.36767668, 0.63232327",True,"(10, 5)",7.0,0.95311,821.50573,18.9847,0.97739,0.91825,0.2964
town7_000457.png,STOP,"[0.9685, 0.0315]",GO,"0.40359896, 0.59640104",True,"(10, 5)",7.0,0.95294,819.7225,18.99414,0.97734,0.91762,0.31581
town7_000460.png,STOP,"[0.96902, 0.03098]",GO,"0.34883928, 0.6511607",True,"(10, 5)",7.0,0.95291,819.79953,18.99373,0.97734,0.9178,0.30937
town7_000463.png,STOP,"[0.97368, 0.02632]",GO,"0.36138076, 0.63861924",True,"(10, 5)",7.0,0.95289,819.47443,18.99545,0.97733,0.91776,0.30479
town7_000468.png,STOP,"[0.97275, 0.02725]",GO,"0.38552266, 0.61447734",True,"(10, 5)",7.0,0.95277,820.60224,18.98948,0.9773,0.91752,0.29104
town7_000471.png,STOP,"[0.96555, 0.03445]",GO,"0.3606256, 0.63937443",True,"(10, 5)",7.0,0.95256,822.89018,18.97738,0.97725,0.91734,0.31742
town7_000484.png,STOP,"[0.97407, 0.02593]",GO,"0.3384426, 0.66155744",True,"(10, 5)",7.0,0.95273,824.79714,18.96733,0.97729,0.91785,0.33627
town7_000494.png,STOP,"[0.96667, 0.03333]",GO,"0.3712759, 0.6287241",True,"(10, 5)",7.0,0.95307,819.67719,18.99438,0.97737,0.91821,0.42219
town7_000496.png,STOP,"[0.97128, 0.02872]",GO,"0.3340867, 0.6659133",True,"(10, 5)",7.0,0.95298,819.44448,18.99561,0.97735,0.91812,0.30823
town7_000498.png,STOP,"[0.96413, 0.03587]",GO,"0.39915168, 0.6008483",True,"(10, 5)",7.0,0.95292,819.07451,18.99757,0.97733,0.9181,0.32973
town7_000499.png,STOP,"[0.97449, 0.02551]",GO,"0.35878995, 0.6412101",True,"(10, 5)",7.0,0.95288,820.05172,18.99239,0.97732,0.91802,0.34469
town7_000500.png,STOP,"[0.97077, 0.02923]",GO,"0.31332472, 0.6866753",True,"(10, 5)",7.0,0.95288,820.25292,18.99133,0.97731,0.91801,0.32168
town7_000503.png,STOP,"[0.96478, 0.03522]",GO,"0.3700525, 0.62994754",True,"(10, 5)",7.0,0.9529,819.44852,18.99559,0.97731,0.91773,0.29491
town7_000505.png,STOP,"[0.97292, 0.02708]",GO,"0.329292, 0.670708",True,"(10, 5)",7.0,0.95296,819.12216,18.99732,0.97733,0.9178,0.28791
town7_000507.png,STOP,"[0.97196, 0.02804]",GO,"0.34032518, 0.65967476",True,"(10, 5)",7.0,0.95307,818.70049,18.99955,0.97735,0.91787,0.29831
town7_000508.png,STOP,"[0.96644, 0.03356]",GO,"0.33413583, 0.66586417",True,"(10, 5)",7.0,0.95306,818.5043,19.00059,0.97734,0.91785,0.28405
town7_000511.png,STOP,"[0.96121, 0.03879]",GO,"0.34851643, 0.6514836",True,"(10, 5)",7.0,0.95297,819.23305,18.99673,0.97732,0.91792,0.38521
town7_000518.png,STOP,"[0.96633, 0.03367]",GO,"0.34352806, 0.65647197",True,"(10, 5)",7.0,0.95304,817.26909,19.00715,0.97736,0.91789,0.3002
town7_000519.png,STOP,"[0.9723, 0.0277]",GO,"0.3431909, 0.6568091",True,"(10, 5)",7.0,0.95304,816.96602,19.00876,0.97736,0.91803,0.27789
town7_000524.png,STOP,"[0.97612, 0.02388]",GO,"0.3830381, 0.61696196",True,"(10, 5)",7.0,0.95291,820.60523,18.98946,0.97734,0.91787,0.27573
town7_000530.png,STOP,"[0.97205, 0.02795]",GO,"0.34887746, 0.6511225",True,"(10, 5)",7.0,0.9529,823.83029,18.97243,0.97731,0.91788,0.3041
town7_000535.png,STOP,"[0.95594, 0.04406]",GO,"0.31773782, 0.6822622",True,"(10, 5)",7.0,0.95261,825.46503,18.96382,0.97726,0.91876,0.27912
town7_000537.png,GO,"[0.47413, 0.52587]",STOP,"0.53571224, 0.46428776",True,"(10, 5)",8.0,0.95454,580.71331,20.49119,0.9776,0.92493,0.27954
town7_000538.png,GO,"[0.31425, 0.68575]",STOP,"0.70569015, 0.29430988",True,"(10, 5)",22.0,0.95273,780.40698,19.20759,0.97628,0.84485,0.30056
town7_000548.png,GO,"[0.04671, 0.95329]",GO,"0.046353724, 0.95364624",False,,,,,,,,0.06686
town7_000549.png,GO,"[0.1416, 0.8584]",GO,"0.07683783, 0.9231621",False,,,,,,,,0.06643
town7_000560.png,GO,"[0.33772, 0.66229]",STOP,"0.56307787, 0.43692213",True,"(10, 5)",38.0,0.95341,697.91297,19.69279,0.9774,0.89268,0.31973
town7_000562.png,GO,"[0.32838, 0.67162]",STOP,"0.69220257, 0.3077974",True,"(10, 5)",42.0,0.9538,636.74818,20.09113,0.97765,0.96472,0.41806
town7_000566.png,GO,"[0.34402, 0.65598]",STOP,"0.52137214, 0.47862786",True,"(10, 5)",22.0,0.96129,375.34529,22.38649,0.97847,0.85696,0.29319
town7_000567.png,GO,"[0.33862, 0.66138]",STOP,"0.7029332, 0.29706684",True,"(10, 5)",22.0,0.96226,370.34083,22.44479,0.97879,0.85906,0.31358
town7_000569.png,GO,"[0.34363, 0.65637]",STOP,"0.61023474, 0.3897652",True,"(10, 5)",22.0,0.96097,372.93326,22.41449,0.97829,0.8607,0.32006
town7_000587.png,GO,"[0.16173, 0.83827]",GO,"0.069585174, 0.93041486",False,,,,,,,,0.06395
town7_000588.png,GO,"[0.1258, 0.8742]",STOP,"0.5729417, 0.42705828",True,"(10, 5)",38.0,0.95363,762.80542,19.30667,0.97772,0.92501,0.30742
town7_000592.png,GO,"[0.04344, 0.95656]",GO,"0.01183568, 0.9881643",False,,,,,,,,0.06277
town7_000595.png,GO,"[0.31937, 0.68063]",GO,"0.13725626, 0.8627438",False,,,,,,,,0.0641
town7_000597.png,GO,"[0.32143, 0.67857]",GO,"0.1256789, 0.8743211",False,,,,,,,,0.0648
town7_000602.png,GO,"[0.30426, 0.69574]",GO,"0.12604861, 0.87395144",False,,,,,,,,0.06488
town7_000603.png,GO,"[0.30243, 0.69757]",GO,"0.1239256, 0.87607443",False,,,,,,,,0.06416
town7_000604.png,GO,"[0.30309, 0.69691]",GO,"0.12440971, 0.8755903",False,,,,,,,,0.06612
town7_000615.png,GO,"[0.32755, 0.67245]",STOP,"0.55951756, 0.44048244",True,"(10, 5)",30.0,0.96361,581.26479,20.48706,0.97987,0.90944,0.35181
town7_000616.png,GO,"[0.32275, 0.67725]",GO,"0.17664622, 0.82335377",False,,,,,,,,0.06403
town7_000621.png,GO,"[0.27502, 0.72498]",STOP,"0.7584314, 0.24156862",True,"(10, 5)",22.0,0.96343,321.77565,23.05527,0.97998,0.86093,0.2906
town7_000628.png,GO,"[0.32568, 0.67432]",STOP,"0.8473096, 0.15269041",True,"(10, 5)",30.0,0.95994,672.07995,19.85659,0.97862,0.91636,0.29873
town7_000633.png,GO,"[0.30674, 0.69326]",STOP,"0.5682302, 0.43176973",True,"(10, 5)",16.0,0.95245,280.74125,23.64774,0.97658,0.8576,0.40424
town7_000647.png,GO,"[0.22068, 0.77932]",STOP,"0.6617703, 0.33822975",True,"(10, 5)",30.0,0.95963,643.43763,20.04574,0.97827,0.90912,0.29685
town7_000655.png,GO,"[0.15222, 0.84778]",GO,"0.05757897, 0.942421",False,,,,,,,,0.06247
town7_000659.png,GO,"[0.26724, 0.73276]",STOP,"0.54435325, 0.4556467",True,"(10, 5)",30.0,0.95627,683.60992,19.78272,0.97739,0.91081,0.30156
town7_000661.png,GO,"[0.30756, 0.69244]",GO,"0.1586611, 0.8413389",False,,,,,,,,0.06199
town7_000664.png,GO,"[0.30232, 0.69768]",STOP,"0.64667904, 0.35332096",True,"(10, 5)",30.0,0.95768,650.50227,19.99832,0.97764,0.90547,0.31161
town7_000668.png,GO,"[0.28163, 0.71837]",GO,"0.15115689, 0.8488431",False,,,,,,,,0.06196
town7_000671.png,GO,"[0.32795, 0.67205]",STOP,"0.50657433, 0.49342567",True,"(10, 5)",30.0,0.95756,647.33724,20.0195,0.97687,0.90232,0.29911
town7_000688.png,GO,"[0.27003, 0.72997]",STOP,"0.5097143, 0.49028572",True,"(10, 5)",30.0,0.96108,626.98703,20.15822,0.97929,0.91861,0.29873
town7_000691.png,STOP,"[0.89868, 0.10132]",GO,"0.4610456, 0.5389544",True,"(10, 5)",10.0,0.95897,215.05013,24.80541,0.97849,0.9287,0.28455
town7_000692.png,STOP,"[0.86598, 0.13402]",GO,"0.3590507, 0.64094937",True,"(10, 5)",12.0,0.95585,186.10169,25.4333,0.97783,0.91475,0.28266
town7_000695.png,STOP,"[0.74254, 0.25746]",GO,"0.2993304, 0.70066965",True,"(10, 5)",5.0,0.96269,157.32797,26.16274,0.97999,0.96588,0.27632
town7_000702.png,STOP,"[0.732, 0.268]",GO,"0.4310865, 0.5689135",True,"(10, 5)",0.0,0.97953,119.54034,27.35566,0.98902,0.98758,0.42943
town7_000704.png,STOP,"[0.79244, 0.20756]",GO,"0.32699922, 0.67300075",True,"(10, 5)",5.0,0.9626,157.92406,26.14632,0.97997,0.96592,0.3053
town7_000728.png,GO,"[0.3072, 0.6928]",STOP,"0.857912, 0.14208801",True,"(10, 5)",22.0,0.95456,827.41982,18.95354,0.97701,0.84646,0.2897
town7_000736.png,GO,"[0.30958, 0.69042]",STOP,"0.5205866, 0.4794134",True,"(10, 5)",22.0,0.95427,827.04109,18.95553,0.9769,0.84783,0.29509
town7_000740.png,GO,"[0.32023, 0.67977]",STOP,"0.7995077, 0.20049235",True,"(10, 5)",22.0,0.95438,831.57411,18.93179,0.97701,0.85365,0.29664
town7_000743.png,GO,"[0.32002, 0.67998]",STOP,"0.80157673, 0.19842327",True,"(10, 5)",22.0,0.95563,809.32919,19.04955,0.97727,0.85429,0.29236
town7_000751.png,GO,"[0.30946, 0.69054]",STOP,"0.5170506, 0.48294932",True,"(10, 5)",17.0,0.95335,917.56685,18.50443,0.97751,0.86146,0.28398
town7_000770.png,STOP,"[0.97575, 0.02425]",GO,"0.30123138, 0.6987686",True,"(10, 5)",7.0,0.95325,886.47891,18.65412,0.9774,0.9217,0.27644
town7_000774.png,STOP,"[0.97237, 0.02763]",GO,"0.28950673, 0.71049327",True,"(10, 5)",7.0,0.95326,889.69367,18.6384,0.9774,0.92168,0.3047
town7_000780.png,STOP,"[0.96572, 0.03428]",GO,"0.28963912, 0.7103608",True,"(10, 5)",7.0,0.95307,894.45536,18.61522,0.97738,0.92169,0.39948
town7_000784.png,STOP,"[0.95769, 0.04231]",GO,"0.2966201, 0.7033799",True,"(10, 5)",7.0,0.95308,897.47224,18.60059,0.97739,0.92181,0.28023
town7_000792.png,STOP,"[0.96721, 0.03279]",GO,"0.29838198, 0.701618",True,"(10, 5)",7.0,0.95293,903.02708,18.5738,0.97737,0.92197,0.27911
town7_000796.png,STOP,"[0.96181, 0.03819]",GO,"0.30132225, 0.6986777",True,"(10, 5)",7.0,0.95297,905.29797,18.56289,0.97738,0.92213,0.27366
town7_000798.png,STOP,"[0.96883, 0.03117]",GO,"0.30516472, 0.69483525",True,"(10, 5)",7.0,0.953,905.36695,18.56256,0.97739,0.92215,0.29092
town7_000800.png,STOP,"[0.96151, 0.03849]",GO,"0.2990099, 0.70099014",True,"(10, 5)",7.0,0.95301,905.0393,18.56413,0.9774,0.92211,0.27843
town7_000804.png,STOP,"[0.96757, 0.03243]",GO,"0.31227544, 0.6877246",True,"(10, 5)",7.0,0.95312,904.73958,18.56557,0.97742,0.92209,0.27949
town7_000813.png,STOP,"[0.75951, 0.24049]",GO,"0.43303823, 0.5669617",True,"(10, 5)",0.0,0.97872,255.26492,24.06089,0.9887,0.97768,0.29811
town7_000814.png,GO,"[0.33179, 0.66821]",STOP,"0.84617144, 0.15382855",True,"(10, 5)",22.0,0.95247,786.39164,19.17441,0.97626,0.84443,0.30907
town7_000815.png,GO,"[0.29994, 0.70006]",STOP,"0.5594387, 0.44056132",True,"(10, 5)",22.0,0.95276,781.14279,19.2035,0.9763,0.84147,0.29298
town7_000821.png,GO,"[0.15813, 0.84187]",GO,"0.15551603, 0.844484",False,,,,,,,,0.068
town7_000828.png,GO,"[0.33158, 0.66842]",STOP,"0.58320415, 0.41679585",True,"(10, 5)",22.0,0.9605,371.07383,22.4362,0.97852,0.84807,0.41994
