Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000104.png,RIGHT,"[0.00036, 0.23179, 0.76692, 0.00093]",GO,"0.0020307805, 0.57519054, 0.41761452, 0.0051641287",True,"(10, 5)",2.0,0.74899,202.80568,25.06,0.98752,0.28772,0.70793
town7_000109.png,GO,"[0.0, 0.78127, 0.0265, 0.19222]",LEFT,"8.329364e-06, 0.44014826, 0.09040388, 0.46943945",True,"(10, 5)",4.0,0.74569,208.67177,24.93617,0.98431,0.24641,1.11677
town7_000116.png,RIGHT,"[0.00124, 0.23929, 0.7579, 0.00157]",GO,"0.0013404501, 0.56614166, 0.43074143, 0.0017764941",True,"(10, 5)",10.0,0.69479,234.35594,24.43204,0.94916,0.26439,2.20733
town7_000127.png,STOP,"[0.54232, 0.44192, 0.00014, 0.01562]",GO,"0.22816221, 0.73537856, 0.0001883657, 0.036270875",True,"(10, 5)",0.0,0.71854,142.88424,26.58096,0.98129,0.30163,0.30969
town7_000128.png,STOP,"[0.49203, 0.47872, 0.00013, 0.02912]",GO,"0.40532857, 0.57032675, 0.0004761217, 0.023868557",True,"(10, 5)",0.0,0.71496,148.26758,26.42034,0.98072,0.29856,0.28774
town7_000129.png,STOP,"[0.56324, 0.42601, 0.0001, 0.01065]",GO,"0.34248006, 0.63367015, 0.00030160445, 0.023548188",True,"(10, 5)",0.0,0.71274,141.26977,26.63031,0.98112,0.30197,0.29988
town7_000130.png,STOP,"[0.50825, 0.47479, 0.00016, 0.0168]",GO,"0.3663124, 0.6104166, 0.00032483088, 0.022946129",True,"(10, 5)",0.0,0.71241,148.81203,26.40442,0.97998,0.29967,0.28184
town7_000139.png,STOP,"[0.5641, 0.42072, 0.00013, 0.01505]",GO,"0.2552929, 0.70219237, 0.000406763, 0.042107943",True,"(10, 5)",0.0,0.72288,140.22854,26.66244,0.98205,0.30569,0.28986
town7_000140.png,STOP,"[0.52286, 0.47021, 8e-05, 0.00685]",GO,"0.21078552, 0.764038, 0.00094824395, 0.024228185",True,"(10, 5)",0.0,0.71782,143.55633,26.56058,0.98104,0.29211,0.29728
town7_000141.png,GO,"[0.33013, 0.65495, 0.0001, 0.01482]",STOP,"0.60965925, 0.3825738, 0.005178405, 0.0025885743",True,"(10, 5)",20.0,0.70032,288.8037,23.52478,0.96703,0.25891,4.27681
town7_000144.png,GO,"[0.03702, 0.93253, 0.00022, 0.03023]",LEFT,"9.467616e-06, 0.08483303, 0.001024764, 0.91413265",True,"(10, 5)",26.0,0.62073,496.56917,21.17101,0.95703,0.17992,5.19314
town7_000146.png,GO,"[0.0061, 0.92844, 0.00109, 0.06437]",LEFT,"2.3732023e-06, 0.028929537, 0.0002624827, 0.9708056",True,"(10, 5)",26.0,0.63036,502.44109,21.11995,0.9561,0.19234,5.37821
town7_000154.png,LEFT,"[0.00397, 0.11921, 0.00959, 0.86723]",GO,"0.0073468825, 0.5236696, 0.004471219, 0.46451235",True,"(10, 5)",13.0,0.72055,198.88453,25.14479,0.96116,0.29467,2.84724
town7_000156.png,LEFT,"[0.00115, 0.09981, 0.01238, 0.88665]",GO,"0.0021473218, 0.48524943, 0.03292315, 0.47968006",True,"(10, 5)",10.0,0.70908,182.73044,25.51269,0.97474,0.26553,2.24334
town7_000174.png,GO,"[0.00048, 0.96123, 0.02534, 0.01295]",LEFT,"0.00042994914, 0.064090416, 0.006079296, 0.9294004",True,"(10, 5)",18.0,0.72651,274.89362,23.73916,0.97466,0.25272,3.79225
town7_000179.png,GO,"[0.00203, 0.93421, 0.05557, 0.00819]",RIGHT,"0.00045443734, 0.46861285, 0.51058114, 0.02035158",True,"(10, 5)",12.0,0.75272,182.03815,25.52918,0.98586,0.25703,2.64413
town7_000183.png,GO,"[0.00252, 0.93648, 0.01117, 0.04983]",LEFT,"3.190936e-05, 0.22986123, 0.033177443, 0.7369295",True,"(10, 5)",26.0,0.72281,312.37734,23.18401,0.97646,0.23318,5.30944
town7_000189.png,GO,"[0.00378, 0.96229, 0.02573, 0.0082]",LEFT,"0.003044437, 0.102899015, 0.004098516, 0.8899581",True,"(10, 5)",18.0,0.74502,231.57318,24.48392,0.97974,0.27124,3.84187
town7_000190.png,GO,"[0.00357, 0.96388, 0.02467, 0.00788]",LEFT,"0.00079160545, 0.06504397, 0.0043528858, 0.92981154",True,"(10, 5)",18.0,0.73391,232.62451,24.46425,0.98034,0.26135,3.78724
town7_000191.png,GO,"[0.00211, 0.98076, 0.01203, 0.0051]",RIGHT,"0.00015694978, 0.45749792, 0.5004595, 0.041885626",True,"(10, 5)",12.0,0.75011,179.47789,25.59069,0.9858,0.26343,2.57083
town7_000204.png,GO,"[0.03415, 0.95714, 0.00105, 0.00766]",LEFT,"0.04315753, 0.45108938, 0.00093761884, 0.50481546",True,"(10, 5)",18.0,0.76709,215.76247,24.79104,0.97838,0.28542,3.76911
town7_000205.png,GO,"[0.1274, 0.86554, 0.00047, 0.00659]",STOP,"0.6694103, 0.30005214, 0.00013843292, 0.030399114",True,"(10, 5)",22.0,0.78178,188.83711,25.36993,0.98438,0.28706,4.5417
town7_000215.png,GO,"[0.0833, 0.90822, 0.00423, 0.00425]",LEFT,"0.0005338467, 0.09208893, 0.012780342, 0.8945969",True,"(10, 5)",27.0,0.65966,447.98698,21.61815,0.97552,0.17818,5.56271
town7_000216.png,GO,"[0.00757, 0.86989, 0.11794, 0.00461]",RIGHT,"0.00025854117, 0.21734984, 0.7655353, 0.01685635",True,"(10, 5)",12.0,0.6916,183.33659,25.49831,0.9844,0.22573,2.52897
town7_000218.png,GO,"[0.00294, 0.50999, 0.34906, 0.13802]",RIGHT,"0.0023196535, 0.43326148, 0.5445547, 0.019864205",True,"(10, 5)",0.0,0.76537,105.01568,27.91826,0.99302,0.31578,0.2982
town7_000229.png,GO,"[6e-05, 0.99116, 0.00575, 0.00304]",LEFT,"0.00041755472, 0.0409113, 0.32979915, 0.62887204",True,"(10, 5)",27.0,0.67885,530.40896,20.8847,0.96859,0.19812,5.48676
town7_000238.png,GO,"[0.00214, 0.99446, 0.00106, 0.00234]",LEFT,"0.0004266607, 0.040691424, 0.011531502, 0.94735044",True,"(10, 5)",27.0,0.69903,488.83552,21.23918,0.96996,0.19771,5.49302
town7_000242.png,GO,"[0.00302, 0.99461, 0.00093, 0.00145]",STOP,"0.7100359, 0.28248256, 0.0022475056, 0.0052339714",True,"(10, 5)",22.0,0.75966,221.85763,24.67006,0.98271,0.25981,4.52891
town7_000246.png,GO,"[0.00871, 0.98937, 0.00059, 0.00133]",STOP,"0.70765847, 0.28624326, 0.0019446582, 0.0041536414",True,"(10, 5)",22.0,0.74518,236.28352,24.39647,0.98157,0.24743,4.58293
town7_000252.png,GO,"[0.05602, 0.93232, 0.00113, 0.01052]",LEFT,"2.2969703e-05, 0.06596318, 0.08313677, 0.85087717",True,"(10, 5)",26.0,0.71305,421.10065,21.88694,0.97367,0.19959,5.23675
town7_000260.png,STOP,"[0.85864, 0.14118, 2e-05, 0.00016]",GO,"0.29392308, 0.51528156, 0.18563952, 0.0051558116",True,"(10, 5)",14.0,0.7615,348.1562,22.71306,0.97962,0.28767,3.07033
town7_000261.png,STOP,"[0.85418, 0.14562, 3e-05, 0.00017]",GO,"0.18718562, 0.48070732, 0.3230173, 0.00908973",True,"(10, 5)",14.0,0.75677,354.01828,22.64055,0.97921,0.2841,3.0829
town7_000262.png,STOP,"[0.85606, 0.1438, 3e-05, 0.00011]",GO,"0.26225927, 0.7303472, 0.0015373898, 0.0058561205",True,"(10, 5)",13.0,0.74762,268.98255,23.83356,0.98493,0.26396,2.7904
town7_000263.png,STOP,"[0.87475, 0.12506, 3e-05, 0.00016]",GO,"0.48386338, 0.5104745, 0.0024226734, 0.0032394486",True,"(10, 5)",9.0,0.75114,375.38784,22.386,0.97814,0.27848,2.00102
town7_000265.png,STOP,"[0.85021, 0.14946, 5e-05, 0.00028]",GO,"0.14070833, 0.47837403, 0.37560835, 0.005309354",True,"(10, 5)",14.0,0.75317,359.29836,22.57625,0.97855,0.28474,3.0068
town7_000269.png,STOP,"[0.8499, 0.14975, 6e-05, 0.00029]",GO,"0.30098537, 0.6927027, 0.001169958, 0.0051419344",True,"(10, 5)",13.0,0.74099,282.74562,23.61684,0.98448,0.26109,2.81755
town7_000273.png,STOP,"[0.84579, 0.15389, 5e-05, 0.00028]",GO,"0.36947262, 0.62528974, 0.001347266, 0.0038903176",True,"(10, 5)",5.0,0.765,262.94719,23.93212,0.98343,0.30356,1.28832
town7_000289.png,RIGHT,"[1e-05, 0.04233, 0.95466, 0.00299]",GO,"0.0009597111, 0.58554035, 0.4045137, 0.00898623",True,"(10, 5)",8.0,0.67311,613.70646,20.2512,0.98061,0.17688,1.81918
town7_000290.png,LEFT,"[0.00015, 0.09497, 0.23558, 0.66929]",RIGHT,"0.00044520866, 0.1409152, 0.56894743, 0.28969216",True,"(10, 5)",0.0,0.75629,143.55089,26.56074,0.99417,0.31452,0.33445
town7_000296.png,GO,"[6e-05, 0.99138, 0.00249, 0.00608]",RIGHT,"0.00019597438, 0.120559394, 0.7924201, 0.08682447",True,"(10, 5)",7.0,0.72649,619.72406,20.20882,0.97985,0.2279,1.62049
town7_000302.png,GO,"[0.00075, 0.97872, 0.00956, 0.01096]",RIGHT,"8.189125e-05, 0.064619325, 0.9087759, 0.026522856",True,"(10, 5)",7.0,0.71241,686.18852,19.76637,0.97967,0.20477,1.52643
town7_000309.png,GO,"[1e-05, 0.96285, 0.01093, 0.02621]",RIGHT,"6.4840104e-05, 0.18036446, 0.49254563, 0.327025",True,"(10, 5)",7.0,0.72128,657.68266,19.95064,0.98044,0.23101,1.682
town7_000312.png,GO,"[0.00016, 0.9942, 0.00372, 0.00192]",RIGHT,"0.00028766863, 0.29805955, 0.6691039, 0.032548793",True,"(10, 5)",7.0,0.72638,694.07388,19.71675,0.9776,0.22648,1.68089
town7_000314.png,GO,"[5e-05, 0.99031, 0.00402, 0.00561]",RIGHT,"6.0057246e-05, 0.074098095, 0.90095156, 0.024890255",True,"(10, 5)",7.0,0.72339,682.04023,19.7927,0.97938,0.22337,1.63956
town7_000315.png,GO,"[0.00017, 0.98369, 0.00703, 0.00912]",RIGHT,"5.0002924e-05, 0.07588395, 0.8808186, 0.04324743",True,"(10, 5)",7.0,0.73227,666.24094,19.89449,0.98053,0.22733,1.6901
town7_000319.png,GO,"[0.0008, 0.971, 0.01689, 0.01131]",RIGHT,"0.00011851567, 0.14797471, 0.8283108, 0.023596061",True,"(10, 5)",2.0,0.81419,256.69487,24.03663,0.99257,0.32197,0.62174
town7_000324.png,GO,"[6e-05, 0.98288, 0.01101, 0.00606]",RIGHT,"4.7028425e-05, 0.11622347, 0.84476256, 0.038966954",True,"(10, 5)",7.0,0.74606,634.21448,20.10844,0.98071,0.23969,1.62837
town7_000327.png,GO,"[0.00021, 0.98682, 0.00709, 0.00589]",RIGHT,"6.0397488e-05, 0.06613747, 0.9181438, 0.01565827",True,"(10, 5)",7.0,0.71674,687.12667,19.76044,0.9801,0.21017,1.65328
town7_000335.png,GO,"[0.16408, 0.81911, 0.01173, 0.00508]",RIGHT,"0.00097360625, 0.26197642, 0.70762736, 0.029422583",True,"(10, 5)",7.0,0.71076,610.42471,20.27448,0.98216,0.20847,1.72602
town7_000337.png,STOP,"[0.94763, 0.05232, 1e-05, 4e-05]",GO,"0.15519919, 0.7318728, 0.082312874, 0.030615184",True,"(10, 5)",7.0,0.74468,579.54716,20.49992,0.98307,0.24349,1.54566
town7_000343.png,STOP,"[0.94221, 0.05771, 2e-05, 5e-05]",GO,"0.23802933, 0.6417986, 0.09739235, 0.022779664",True,"(10, 5)",7.0,0.72508,559.59383,20.65207,0.98318,0.24015,1.62124
town7_000345.png,STOP,"[0.93486, 0.06504, 3e-05, 8e-05]",GO,"0.025413377, 0.50693136, 0.40412933, 0.06352598",True,"(10, 5)",7.0,0.72605,574.34523,20.53907,0.98283,0.24333,1.66163
town7_000346.png,STOP,"[0.93888, 0.06108, 1e-05, 3e-05]",GO,"0.36278126, 0.526715, 0.09167524, 0.01882848",True,"(10, 5)",7.0,0.72367,533.98984,20.85547,0.98397,0.23787,1.74754
town7_000361.png,STOP,"[0.95553, 0.04446, 1e-05, 1e-05]",RIGHT,"0.08747871, 0.38168672, 0.47742802, 0.05340659",True,"(10, 5)",7.0,0.72814,582.92133,20.4747,0.98258,0.24854,1.65345
town7_000375.png,STOP,"[0.92967, 0.07027, 2e-05, 4e-05]",GO,"0.12433515, 0.86826664, 0.0037570659, 0.0036410738",True,"(10, 5)",19.0,0.70776,359.07505,22.57895,0.98221,0.23666,3.96508
town7_000376.png,STOP,"[0.94036, 0.05958, 2e-05, 4e-05]",GO,"0.33913815, 0.5817894, 0.0654425, 0.0136299515",True,"(10, 5)",7.0,0.73624,546.9625,20.75123,0.98331,0.25142,1.68194
town7_000377.png,STOP,"[0.94038, 0.05958, 1e-05, 3e-05]",GO,"0.40263468, 0.4212408, 0.16370775, 0.012416778",True,"(10, 5)",7.0,0.73918,562.59091,20.62888,0.98292,0.26001,1.73267
town7_000383.png,STOP,"[0.94048, 0.05945, 3e-05, 4e-05]",GO,"0.18590899, 0.79376704, 0.01659618, 0.0037277127",True,"(10, 5)",10.0,0.81071,181.10232,25.55156,0.98714,0.36082,2.18012
town7_000386.png,STOP,"[0.94086, 0.05906, 4e-05, 4e-05]",GO,"0.38649702, 0.52863693, 0.06983003, 0.015035991",True,"(10, 5)",7.0,0.73564,558.37758,20.66152,0.98293,0.25614,1.51711
town7_000392.png,STOP,"[0.94195, 0.058, 1e-05, 3e-05]",GO,"0.36825332, 0.4236395, 0.1945961, 0.013511092",True,"(10, 5)",7.0,0.73165,563.78549,20.61966,0.98286,0.25026,1.62721
town7_000397.png,STOP,"[0.94845, 0.05148, 2e-05, 4e-05]",GO,"0.43527177, 0.47216627, 0.08384341, 0.008718552",True,"(10, 5)",7.0,0.73173,540.75404,20.80081,0.98348,0.2478,1.73939
town7_000403.png,STOP,"[0.95815, 0.04184, 0.0, 1e-05]",GO,"0.45914572, 0.53598714, 0.0029745372, 0.0018925548",True,"(10, 5)",19.0,0.71303,328.2725,22.96846,0.98413,0.243,3.87544
town7_000407.png,STOP,"[0.95716, 0.04282, 1e-05, 1e-05]",GO,"0.32735693, 0.65087086, 0.018712804, 0.0030593413",True,"(10, 5)",10.0,0.81034,151.86807,26.31614,0.98997,0.36818,2.17167
town7_000409.png,STOP,"[0.94672, 0.05325, 1e-05, 2e-05]",GO,"0.21309672, 0.5614759, 0.19727878, 0.028148668",True,"(10, 5)",7.0,0.72967,558.96044,20.65699,0.98327,0.2452,1.64312
town7_000411.png,STOP,"[0.94016, 0.05978, 2e-05, 4e-05]",GO,"0.3914705, 0.48400578, 0.115358576, 0.0091651315",True,"(10, 5)",7.0,0.72793,566.85328,20.5961,0.98288,0.24601,1.69714
town7_000414.png,STOP,"[0.94039, 0.05957, 1e-05, 3e-05]",GO,"0.1037506, 0.8786931, 0.010663188, 0.0068930415",True,"(10, 5)",19.0,0.69659,380.57096,22.32645,0.98102,0.22602,4.02974
town7_000415.png,STOP,"[0.94669, 0.05327, 1e-05, 2e-05]",GO,"0.21015832, 0.47466913, 0.30259967, 0.012572893",True,"(10, 5)",7.0,0.73137,561.46513,20.63758,0.98311,0.25032,1.64674
town7_000417.png,STOP,"[0.93812, 0.06182, 2e-05, 4e-05]",GO,"0.30439812, 0.49065885, 0.14650974, 0.058433354",True,"(10, 5)",7.0,0.72993,567.55115,20.59075,0.98293,0.24957,1.6337
town7_000422.png,STOP,"[0.94461, 0.05536, 1e-05, 2e-05]",GO,"0.33760622, 0.6567147, 0.0049069976, 0.00077207445",True,"(10, 5)",15.0,0.77678,225.95979,24.59049,0.98538,0.32509,3.21375
town7_000432.png,STOP,"[0.93112, 0.06882, 2e-05, 5e-05]",GO,"0.29385737, 0.62743545, 0.054944772, 0.023762459",True,"(10, 5)",7.0,0.7292,566.47516,20.59899,0.98302,0.25128,1.63325
town7_000441.png,STOP,"[0.9372, 0.06274, 1e-05, 4e-05]",GO,"0.23855911, 0.543189, 0.21000825, 0.008243647",True,"(10, 5)",7.0,0.73727,499.01951,21.14963,0.98492,0.25601,1.69214
town7_000443.png,STOP,"[0.94675, 0.05323, 1e-05, 2e-05]",GO,"0.08802593, 0.8743006, 0.03200751, 0.0056659295",True,"(10, 5)",10.0,0.80335,166.9806,25.90414,0.98826,0.36183,2.16408
town7_000444.png,STOP,"[0.95127, 0.0487, 1e-05, 1e-05]",GO,"0.28509572, 0.7008527, 0.006349757, 0.007701843",True,"(10, 5)",10.0,0.80857,147.7857,26.43448,0.99012,0.36928,2.16537
town7_000448.png,STOP,"[0.95255, 0.04743, 1e-05, 2e-05]",GO,"0.1064485, 0.87239516, 0.015719399, 0.0054370374",True,"(10, 5)",10.0,0.8066,166.47729,25.91725,0.98818,0.3642,2.28158
town7_000457.png,STOP,"[0.95001, 0.04994, 2e-05, 3e-05]",GO,"0.31420147, 0.6712647, 0.00970198, 0.004831808",True,"(10, 5)",10.0,0.8091,149.95445,26.37121,0.98984,0.36884,2.23967
town7_000460.png,STOP,"[0.93298, 0.06696, 2e-05, 3e-05]",RIGHT,"0.059313074, 0.36413014, 0.5314923, 0.045064427",True,"(10, 5)",7.0,0.72743,574.05568,20.54126,0.98254,0.2493,1.6702
town7_000463.png,STOP,"[0.92425, 0.07567, 2e-05, 6e-05]",GO,"0.17465426, 0.8093947, 0.012652776, 0.0032981928",True,"(10, 5)",10.0,0.8094,156.31776,26.19072,0.98901,0.37222,2.1575
town7_000468.png,STOP,"[0.94102, 0.05893, 2e-05, 3e-05]",GO,"0.22076444, 0.7748458, 0.0024567253, 0.0019330515",True,"(10, 5)",15.0,0.77626,233.93112,24.43992,0.98455,0.32506,3.07399
town7_000471.png,STOP,"[0.93091, 0.06904, 2e-05, 3e-05]",GO,"0.2029513, 0.55865985, 0.20409541, 0.0342934",True,"(10, 5)",7.0,0.73211,552.05779,20.71096,0.983,0.25247,1.65604
town7_000484.png,STOP,"[0.9402, 0.05972, 2e-05, 6e-05]",GO,"0.46898615, 0.5189773, 0.00995921, 0.0020773439",True,"(10, 5)",8.0,0.73302,334.74086,22.88372,0.98618,0.24881,1.83943
town7_000494.png,STOP,"[0.93065, 0.06929, 1e-05, 4e-05]",GO,"0.24248438, 0.7392239, 0.010328373, 0.007963342",True,"(10, 5)",10.0,0.80863,149.62393,26.38079,0.98957,0.37041,2.18962
town7_000496.png,STOP,"[0.94126, 0.05868, 2e-05, 3e-05]",GO,"0.2889923, 0.70318127, 0.0071597267, 0.00066676317",True,"(10, 5)",15.0,0.76753,242.14135,24.29011,0.98404,0.31911,3.15526
town7_000498.png,STOP,"[0.93733, 0.06263, 1e-05, 2e-05]",GO,"0.3620619, 0.46415704, 0.16545008, 0.00833106",True,"(10, 5)",7.0,0.73481,516.23599,21.00232,0.984,0.2541,1.83585
town7_000499.png,STOP,"[0.94475, 0.0552, 1e-05, 3e-05]",GO,"0.4782788, 0.5179562, 0.0010213996, 0.0027436342",True,"(10, 5)",8.0,0.74076,331.49867,22.92599,0.98636,0.25554,1.82735
town7_000500.png,STOP,"[0.92984, 0.07009, 2e-05, 5e-05]",GO,"0.33734483, 0.41703567, 0.23775558, 0.0078639565",True,"(10, 5)",7.0,0.73315,501.94615,21.12423,0.98444,0.25518,1.72519
town7_000503.png,STOP,"[0.93029, 0.06958, 3e-05, 0.0001]",GO,"0.06610142, 0.91064197, 0.014923315, 0.008333233",True,"(10, 5)",10.0,0.80766,155.5182,26.21299,0.98898,0.36347,2.17147
town7_000505.png,STOP,"[0.93676, 0.06319, 2e-05, 3e-05]",GO,"0.13123806, 0.85177475, 0.008661086, 0.008326109",True,"(10, 5)",10.0,0.80225,163.03521,26.00799,0.98816,0.35777,2.18891
town7_000507.png,STOP,"[0.94155, 0.0584, 2e-05, 3e-05]",RIGHT,"0.044273693, 0.44453916, 0.46089, 0.05029713",True,"(10, 5)",7.0,0.7303,553.36065,20.70072,0.98273,0.25255,1.62888
town7_000508.png,STOP,"[0.9356, 0.06435, 2e-05, 4e-05]",GO,"0.06532587, 0.5696676, 0.3195937, 0.045412853",True,"(10, 5)",7.0,0.73414,520.85471,20.96364,0.98376,0.25647,1.51913
town7_000511.png,STOP,"[0.93108, 0.06886, 2e-05, 4e-05]",GO,"0.124581926, 0.8503274, 0.019539753, 0.0055509997",True,"(10, 5)",10.0,0.80712,149.98742,26.37026,0.98918,0.3711,2.39438
town7_000518.png,STOP,"[0.93436, 0.06556, 2e-05, 5e-05]",RIGHT,"0.11549151, 0.4153159, 0.4431433, 0.026049238",True,"(10, 5)",7.0,0.72627,568.57042,20.58296,0.9822,0.25309,1.51941
town7_000519.png,STOP,"[0.94226, 0.05769, 2e-05, 3e-05]",GO,"0.3593321, 0.5352754, 0.09051481, 0.0148776835",True,"(10, 5)",7.0,0.72458,551.57953,20.71472,0.98281,0.24949,1.67791
town7_000524.png,STOP,"[0.94257, 0.05739, 2e-05, 2e-05]",GO,"0.12920475, 0.5298496, 0.3085043, 0.032441344",True,"(10, 5)",7.0,0.73308,579.10089,20.50326,0.98209,0.26208,1.62778
town7_000530.png,STOP,"[0.92405, 0.0758, 5e-05, 0.00011]",GO,"0.12653671, 0.46589443, 0.3874921, 0.020076739",True,"(10, 5)",7.0,0.73308,536.13927,20.83803,0.98324,0.25362,1.61637
town7_000535.png,STOP,"[0.92051, 0.07918, 7e-05, 0.00023]",RIGHT,"0.032186802, 0.30045027, 0.58364576, 0.08371712",True,"(10, 5)",7.0,0.733,571.82758,20.55815,0.9815,0.23711,1.62967
town7_000537.png,GO,"[0.0937, 0.86117, 0.02681, 0.01832]",STOP,"0.5548642, 0.3930901, 0.04203567, 0.010009988",True,"(10, 5)",3.0,0.76488,240.44146,24.32071,0.99222,0.29909,0.82972
town7_000538.png,GO,"[0.06265, 0.63929, 0.21403, 0.08403]",RIGHT,"0.003982575, 0.13989261, 0.8406368, 0.015487982",True,"(10, 5)",0.0,0.76775,188.98026,25.36664,0.99275,0.32257,0.30234
town7_000548.png,RIGHT,"[0.00033, 0.02178, 0.97199, 0.0059]",LEFT,"2.5362667e-06, 0.00035823218, 0.0007365393, 0.9989027",True,"(10, 5)",32.0,0.70633,451.79245,21.58141,0.97698,0.21227,6.56049
town7_000549.png,RIGHT,"[0.00066, 0.01592, 0.93068, 0.05273]",LEFT,"0.0005196506, 0.017163532, 0.45464268, 0.52767414",True,"(10, 5)",2.0,0.6921,245.68469,24.22702,0.98952,0.21762,0.65113
town7_000560.png,GO,"[0.00027, 0.95835, 0.03786, 0.00353]",RIGHT,"0.00019992041, 0.077969745, 0.92111784, 0.0007125212",True,"(10, 5)",22.0,0.73327,257.05023,24.03062,0.98293,0.25721,4.66192
town7_000562.png,GO,"[0.00031, 0.97886, 0.01524, 0.00559]",RIGHT,"0.00020067151, 0.08314023, 0.91597927, 0.0006797764",True,"(10, 5)",22.0,0.74367,239.69568,24.3342,0.98437,0.2604,4.51819
town7_000566.png,GO,"[0.00068, 0.97113, 0.02216, 0.00604]",RIGHT,"0.00022704553, 0.44654182, 0.5463872, 0.0068439688",True,"(10, 5)",11.0,0.73369,229.32638,24.52626,0.98731,0.26647,2.35995
