Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000103.png,GO,"[0.07416, 0.75411, 0.17043, 0.0013]",RIGHT,"[0.00001, 0.05763, 0.94126, 0.00110]",True,Superpixel,,0.28971,5819.80312,10.48172,0.47337,0.07672,0.49486
town7_000104.png,RIGHT,"[0.00036, 0.23179, 0.76692, 0.00093]",LEFT,"[0.00000, 0.00004, 0.00000, 0.99996]",True,Superpixel,,0.19517,10184.98227,8.0512,0.43538,0.01573,0.46278
town7_000109.png,GO,"[0.0, 0.78127, 0.0265, 0.19222]",RIGHT,"[0.00001, 0.09432, 0.88348, 0.02219]",True,Superpixel,,0.31682,6333.21062,10.11456,0.44525,0.07084,0.4479
town7_000116.png,RIGHT,"[0.00124, 0.23929, 0.7579, 0.00157]",RIGHT,"[0.00000, 0.01093, 0.98906, 0.00001]",False,Superpixel,,,,,,,0.35709
town7_000127.png,STOP,"[0.54232, 0.44192, 0.00014, 0.01562]",LEFT,"[0.00000, 0.00000, 0.00000, 1.00000]",True,Superpixel,,0.22501,5678.1156,10.58876,0.54149,0.03267,0.46885
town7_000128.png,STOP,"[0.49203, 0.47872, 0.00013, 0.02912]",RIGHT,"[0.00000, 0.02316, 0.97660, 0.00024]",True,Superpixel,,0.25844,4046.68727,12.05981,0.63168,0.04226,0.47494
town7_000129.png,STOP,"[0.56324, 0.42601, 0.0001, 0.01065]",RIGHT,"[0.00000, 0.01455, 0.98529, 0.00016]",True,Superpixel,,0.26408,4105.89409,11.99673,0.63371,0.04566,0.49121
town7_000130.png,STOP,"[0.50825, 0.47479, 0.00016, 0.0168]",RIGHT,"[0.00000, 0.00383, 0.99614, 0.00003]",True,Superpixel,,0.26459,4046.08008,12.06046,0.67367,0.04135,0.49773
town7_000139.png,STOP,"[0.5641, 0.42072, 0.00013, 0.01505]",LEFT,"[0.00000, 0.00000, 0.00050, 0.99950]",True,Superpixel,,0.17884,9462.29276,8.37084,0.30215,0.02888,0.44922
town7_000140.png,STOP,"[0.52286, 0.47021, 8e-05, 0.00685]",LEFT,"[0.00000, 0.00000, 0.00000, 1.00000]",True,Superpixel,,0.23904,6436.22349,10.04449,0.5534,0.03451,0.44654
town7_000141.png,GO,"[0.33013, 0.65495, 0.0001, 0.01482]",LEFT,"[0.00000, 0.00001, 0.00736, 0.99263]",True,Superpixel,,0.17178,9291.13193,8.45012,0.24069,0.02142,0.43927
town7_000144.png,GO,"[0.03702, 0.93253, 0.00022, 0.03023]",RIGHT,"[0.00000, 0.02220, 0.97771, 0.00009]",True,Superpixel,,0.26787,4483.61883,11.61452,0.59431,0.04464,0.43462
town7_000146.png,GO,"[0.0061, 0.92844, 0.00109, 0.06437]",RIGHT,"[0.00000, 0.09773, 0.90035, 0.00191]",True,Superpixel,,0.30351,4665.76344,11.44158,0.62983,0.05057,0.46111
town7_000154.png,LEFT,"[0.00397, 0.11921, 0.00959, 0.86723]",LEFT,"[0.00000, 0.00003, 0.00000, 0.99997]",False,Superpixel,,,,,,,0.40347
town7_000156.png,LEFT,"[0.00115, 0.09981, 0.01238, 0.88665]",LEFT,"[0.00000, 0.00002, 0.00000, 0.99998]",False,Superpixel,,,,,,,0.37561
town7_000174.png,GO,"[0.00048, 0.96123, 0.02534, 0.01295]",LEFT,"[0.00000, 0.00001, 0.00040, 0.99959]",True,Superpixel,,0.15481,14073.71047,6.64672,0.23625,0.01379,0.4887
town7_000179.png,GO,"[0.00203, 0.93421, 0.05557, 0.00819]",LEFT,"[0.00000, 0.00000, 0.00000, 1.00000]",True,Superpixel,,0.19956,11627.49906,7.47594,0.41742,0.02751,0.4673
town7_000183.png,GO,"[0.00252, 0.93648, 0.01117, 0.04983]",GO,"[0.00000, 0.59906, 0.40076, 0.00018]",False,Superpixel,,,,,,,0.39655
town7_000189.png,GO,"[0.00378, 0.96229, 0.02573, 0.0082]",LEFT,"[0.00004, 0.24755, 0.15150, 0.60091]",True,Superpixel,,0.3569,6518.57633,9.98928,0.55366,0.10821,0.48466
town7_000190.png,GO,"[0.00357, 0.96388, 0.02467, 0.00788]",LEFT,"[0.00087, 0.21805, 0.30373, 0.47734]",True,Superpixel,,0.41743,6079.63969,10.29203,0.56912,0.13662,0.50699
town7_000191.png,GO,"[0.00211, 0.98076, 0.01203, 0.0051]",LEFT,"[0.00237, 0.31260, 0.24224, 0.44279]",True,Superpixel,,0.41477,6096.36005,10.2801,0.56894,0.12659,0.46892
town7_000204.png,GO,"[0.03415, 0.95714, 0.00105, 0.00766]",LEFT,"[0.00111, 0.28103, 0.24626, 0.47160]",True,Superpixel,,0.41818,5807.90523,10.49061,0.58142,0.11834,0.47122
town7_000205.png,GO,"[0.1274, 0.86554, 0.00047, 0.00659]",RIGHT,"[0.00024, 0.12841, 0.86294, 0.00840]",True,Superpixel,,0.37416,6603.80781,9.93286,0.48805,0.12211,0.46368
town7_000215.png,GO,"[0.0833, 0.90822, 0.00423, 0.00425]",RIGHT,"[0.00000, 0.04398, 0.95387, 0.00215]",True,Superpixel,,0.28138,7791.5068,9.21459,0.47365,0.07016,0.43472
town7_000216.png,GO,"[0.00757, 0.86989, 0.11794, 0.00461]",LEFT,"[0.00000, 0.00002, 0.00033, 0.99965]",True,Superpixel,,0.15193,13508.80724,6.82463,0.25773,0.01645,0.4409
town7_000218.png,GO,"[0.00294, 0.50999, 0.34906, 0.13802]",RIGHT,"[0.00002, 0.03866, 0.95559, 0.00574]",True,Superpixel,,0.35138,6589.03008,9.94259,0.52171,0.09725,0.45544
town7_000229.png,GO,"[6e-05, 0.99116, 0.00575, 0.00304]",LEFT,"[0.00000, 0.00001, 0.01270, 0.98729]",True,Superpixel,,0.12416,16128.23966,6.05493,0.11944,0.02065,0.49698
town7_000238.png,GO,"[0.00214, 0.99446, 0.00106, 0.00234]",LEFT,"[0.00000, 0.00000, 0.00068, 0.99932]",True,Superpixel,,0.11718,15959.31385,6.10066,0.1638,0.01723,0.45639
town7_000242.png,GO,"[0.00302, 0.99461, 0.00093, 0.00145]",LEFT,"[0.00000, 0.00001, 0.00759, 0.99240]",True,Superpixel,,0.11315,16560.71242,5.94001,0.10255,0.0202,0.44342
town7_000246.png,GO,"[0.00871, 0.98937, 0.00059, 0.00133]",RIGHT,"[0.00000, 0.00186, 0.99814, 0.00000]",True,Superpixel,,0.21342,9274.6819,8.45781,0.36172,0.06404,0.47829
town7_000252.png,GO,"[0.05602, 0.93232, 0.00113, 0.01052]",LEFT,"[0.00000, 0.00002, 0.00002, 0.99995]",True,Superpixel,,0.19779,10850.99555,7.77611,0.45795,0.02454,0.43709
town7_000260.png,STOP,"[0.85864, 0.14118, 2e-05, 0.00016]",LEFT,"[0.00006, 0.11396, 0.00530, 0.88068]",True,Superpixel,,0.33574,4545.93263,11.55457,0.60596,0.0786,0.45344
town7_000261.png,STOP,"[0.85418, 0.14562, 3e-05, 0.00017]",LEFT,"[0.00071, 0.34446, 0.00277, 0.65207]",True,Superpixel,,0.27027,5204.9212,10.96666,0.68652,0.05511,0.472
town7_000262.png,STOP,"[0.85606, 0.1438, 3e-05, 0.00011]",LEFT,"[0.00016, 0.18143, 0.01926, 0.79915]",True,Superpixel,,0.32902,4246.75833,11.85023,0.62191,0.08117,0.50308
town7_000263.png,STOP,"[0.87475, 0.12506, 3e-05, 0.00016]",LEFT,"[0.00018, 0.11718, 0.00664, 0.87600]",True,Superpixel,,0.33305,4421.7975,11.67482,0.59503,0.07918,0.44048
town7_000265.png,STOP,"[0.85021, 0.14946, 5e-05, 0.00028]",LEFT,"[0.00007, 0.12615, 0.00494, 0.86884]",True,Superpixel,,0.33565,3735.75826,12.40702,0.64153,0.07905,0.43179
town7_000269.png,STOP,"[0.8499, 0.14975, 6e-05, 0.00029]",RIGHT,"[0.00000, 0.00107, 0.98061, 0.01832]",True,Superpixel,,0.13936,8740.6556,8.71536,0.40163,0.02468,0.42584
town7_000273.png,STOP,"[0.84579, 0.15389, 5e-05, 0.00028]",LEFT,"[0.00006, 0.24406, 0.00055, 0.75533]",True,Superpixel,,0.42693,3268.84857,12.98686,0.76515,0.10006,0.47597
town7_000289.png,RIGHT,"[1e-05, 0.04233, 0.95466, 0.00299]",RIGHT,"[0.00001, 0.03435, 0.93835, 0.02728]",False,Superpixel,,,,,,,0.38929
town7_000290.png,LEFT,"[0.00015, 0.09497, 0.23558, 0.66929]",GO,"[0.00000, 0.88281, 0.00000, 0.11718]",True,Superpixel,,0.2357,8329.76797,8.92447,0.62007,0.05048,0.43697
town7_000296.png,GO,"[6e-05, 0.99138, 0.00249, 0.00608]",RIGHT,"[0.00000, 0.00033, 0.99967, 0.00000]",True,Superpixel,,0.27887,13159.98411,6.93825,0.39163,0.07001,0.46853
town7_000302.png,GO,"[0.00075, 0.97872, 0.00956, 0.01096]",RIGHT,"[0.00000, 0.03486, 0.95779, 0.00734]",True,Superpixel,,0.2602,13053.57938,6.97351,0.44473,0.05572,0.43742
town7_000309.png,GO,"[1e-05, 0.96285, 0.01093, 0.02621]",LEFT,"[0.00000, 0.00001, 0.00750, 0.99250]",True,Superpixel,,0.093,21562.01039,4.79391,0.07475,0.01839,0.47608
town7_000312.png,GO,"[0.00016, 0.9942, 0.00372, 0.00192]",LEFT,"[0.00000, 0.00001, 0.00053, 0.99946]",True,Superpixel,,0.08936,19408.02797,5.25099,0.16994,0.01197,0.46144
town7_000314.png,GO,"[5e-05, 0.99031, 0.00402, 0.00561]",RIGHT,"[0.00000, 0.04753, 0.95180, 0.00067]",True,Superpixel,,0.232,13451.96544,6.84295,0.35517,0.05413,0.47751
town7_000315.png,GO,"[0.00017, 0.98369, 0.00703, 0.00912]",LEFT,"[0.00000, 0.00000, 0.00010, 0.99990]",True,Superpixel,,0.09028,20699.81919,4.97114,0.1675,0.01424,0.44598
town7_000319.png,GO,"[0.0008, 0.971, 0.01689, 0.01131]",LEFT,"[0.00000, 0.00007, 0.00001, 0.99993]",True,Superpixel,,0.13862,16638.94359,5.91955,0.27348,0.02899,0.43021
town7_000324.png,GO,"[6e-05, 0.98288, 0.01101, 0.00606]",RIGHT,"[0.00000, 0.00258, 0.99741, 0.00000]",True,Superpixel,,0.24326,13731.75576,6.75354,0.34324,0.05229,0.42948
town7_000327.png,GO,"[0.00021, 0.98682, 0.00709, 0.00589]",RIGHT,"[0.00000, 0.00248, 0.99751, 0.00001]",True,Superpixel,,0.2264,12806.74372,7.05642,0.42459,0.04016,0.42936
town7_000335.png,GO,"[0.16408, 0.81911, 0.01173, 0.00508]",LEFT,"[0.00000, 0.00000, 0.00002, 0.99998]",True,Superpixel,,0.09907,18667.40534,5.41996,0.18237,0.01556,0.441
town7_000337.png,STOP,"[0.94763, 0.05232, 1e-05, 4e-05]",RIGHT,"[0.00000, 0.01382, 0.98595, 0.00023]",True,Superpixel,,0.22835,8226.33997,8.97874,0.62557,0.0404,0.46544
town7_000343.png,STOP,"[0.94221, 0.05771, 2e-05, 5e-05]",RIGHT,"[0.00805, 0.07430, 0.91655, 0.00111]",True,Superpixel,,0.30065,7812.09901,9.20313,0.64485,0.0497,0.44972
town7_000345.png,STOP,"[0.93486, 0.06504, 3e-05, 8e-05]",RIGHT,"[0.00000, 0.00023, 0.99977, 0.00000]",True,Superpixel,,0.26142,6451.24039,10.03437,0.64889,0.05472,0.42782
town7_000346.png,STOP,"[0.93888, 0.06108, 1e-05, 3e-05]",RIGHT,"[0.00011, 0.00793, 0.99194, 0.00001]",True,Superpixel,,0.29942,5134.25917,11.02603,0.72687,0.06841,0.43301
town7_000361.png,STOP,"[0.95553, 0.04446, 1e-05, 1e-05]",RIGHT,"[0.00000, 0.00062, 0.99937, 0.00000]",True,Superpixel,,0.25201,6194.78589,10.21054,0.66273,0.05754,0.45953
town7_000375.png,STOP,"[0.92967, 0.07027, 2e-05, 4e-05]",GO,"[0.00027, 0.48843, 0.46904, 0.04227]",True,Superpixel,,0.31022,6941.51802,9.71626,0.68148,0.05053,0.43816
town7_000376.png,STOP,"[0.94036, 0.05958, 2e-05, 4e-05]",RIGHT,"[0.00000, 0.00618, 0.99375, 0.00007]",True,Superpixel,,0.21079,8567.80708,8.80211,0.59767,0.03459,0.46592
town7_000377.png,STOP,"[0.94038, 0.05958, 1e-05, 3e-05]",RIGHT,"[0.01153, 0.09246, 0.89414, 0.00187]",True,Superpixel,,0.29009,5377.93956,10.82464,0.76646,0.03891,0.4255
town7_000383.png,STOP,"[0.94048, 0.05945, 3e-05, 4e-05]",RIGHT,"[0.00071, 0.00857, 0.99069, 0.00002]",True,Superpixel,,0.5583,2400.53891,14.32772,0.86536,0.15288,0.44005
town7_000386.png,STOP,"[0.94086, 0.05906, 4e-05, 4e-05]",RIGHT,"[0.00000, 0.00370, 0.99629, 0.00001]",True,Superpixel,,0.27507,5126.34872,11.03272,0.71714,0.0593,0.43359
town7_000392.png,STOP,"[0.94195, 0.058, 1e-05, 3e-05]",RIGHT,"[0.00000, 0.01236, 0.98744, 0.00020]",True,Superpixel,,0.21852,8020.65279,9.08871,0.62217,0.03706,0.47352
town7_000397.png,STOP,"[0.94845, 0.05148, 2e-05, 4e-05]",RIGHT,"[0.00000, 0.00191, 0.99808, 0.00001]",True,Superpixel,,0.20895,8935.56198,8.61958,0.56839,0.03585,0.47118
town7_000403.png,STOP,"[0.95815, 0.04184, 0.0, 1e-05]",RIGHT,"[0.00020, 0.26696, 0.70492, 0.02793]",True,Superpixel,,0.31223,6909.44576,9.73637,0.68173,0.049,0.4654
town7_000407.png,STOP,"[0.95716, 0.04282, 1e-05, 1e-05]",RIGHT,"[0.00933, 0.08659, 0.90252, 0.00156]",True,Superpixel,,0.30731,7679.10938,9.2777,0.64102,0.05416,0.47614
town7_000409.png,STOP,"[0.94672, 0.05325, 1e-05, 2e-05]",RIGHT,"[0.00000, 0.00093, 0.99906, 0.00001]",True,Superpixel,,0.18908,9202.79411,8.49161,0.56126,0.03185,0.48357
town7_000411.png,STOP,"[0.94016, 0.05978, 2e-05, 4e-05]",RIGHT,"[0.00002, 0.01787, 0.98181, 0.00030]",True,Superpixel,,0.41762,3614.5356,12.55028,0.77428,0.08574,0.43578
town7_000414.png,STOP,"[0.94039, 0.05957, 1e-05, 3e-05]",RIGHT,"[0.00000, 0.00157, 0.99840, 0.00002]",True,Superpixel,,0.20651,8504.61911,8.83425,0.59867,0.03104,0.45513
town7_000415.png,STOP,"[0.94669, 0.05327, 1e-05, 2e-05]",RIGHT,"[0.00001, 0.00085, 0.99912, 0.00001]",True,Superpixel,,0.27503,5926.47891,10.40284,0.73517,0.04311,0.49147
town7_000417.png,STOP,"[0.93812, 0.06182, 2e-05, 4e-05]",GO,"[0.00031, 0.57916, 0.33459, 0.08594]",True,Superpixel,,0.31437,6970.62901,9.69808,0.67889,0.05208,0.47887
town7_000422.png,STOP,"[0.94461, 0.05536, 1e-05, 2e-05]",RIGHT,"[0.00025, 0.40261, 0.55512, 0.04203]",True,Superpixel,,0.31141,6925.69508,9.72617,0.68145,0.0504,0.45016
town7_000432.png,STOP,"[0.93112, 0.06882, 2e-05, 5e-05]",RIGHT,"[0.00000, 0.00121, 0.99877, 0.00002]",True,Superpixel,,0.1992,8710.96789,8.73014,0.58762,0.03086,0.4925
town7_000441.png,STOP,"[0.9372, 0.06274, 1e-05, 4e-05]",RIGHT,"[0.00023, 0.35980, 0.58869, 0.05128]",True,Superpixel,,0.3166,6845.97133,9.77645,0.68027,0.05316,0.44406
town7_000443.png,STOP,"[0.94675, 0.05323, 1e-05, 2e-05]",RIGHT,"[0.00000, 0.00536, 0.99458, 0.00006]",True,Superpixel,,0.21204,8358.57544,8.90948,0.60259,0.03552,0.4359
town7_000444.png,STOP,"[0.95127, 0.0487, 1e-05, 1e-05]",RIGHT,"[0.00000, 0.00033, 0.99967, 0.00000]",True,Superpixel,,0.2352,6621.11831,9.92149,0.63785,0.05367,0.43226
town7_000448.png,STOP,"[0.95255, 0.04743, 1e-05, 2e-05]",RIGHT,"[0.00000, 0.00120, 0.99879, 0.00001]",True,Superpixel,,0.24934,5973.79974,10.3683,0.67403,0.05234,0.45159
town7_000457.png,STOP,"[0.95001, 0.04994, 2e-05, 3e-05]",RIGHT,"[0.00000, 0.00467, 0.99531, 0.00002]",True,Superpixel,,0.26342,5234.7087,10.94188,0.70662,0.05488,0.43308
town7_000460.png,STOP,"[0.93298, 0.06696, 2e-05, 3e-05]",GO,"[0.00030, 0.51239, 0.43147, 0.05584]",True,Superpixel,,0.31118,6804.51742,9.80283,0.6808,0.05084,0.52293
town7_000463.png,STOP,"[0.92425, 0.07567, 2e-05, 6e-05]",RIGHT,"[0.00009, 0.02829, 0.95493, 0.01668]",True,Superpixel,,0.26024,10216.58685,8.03775,0.49094,0.04497,0.46025
town7_000468.png,STOP,"[0.94102, 0.05893, 2e-05, 3e-05]",RIGHT,"[0.00000, 0.00148, 0.99851, 0.00001]",True,Superpixel,,0.25564,5889.27781,10.43018,0.67497,0.05312,0.466
town7_000471.png,STOP,"[0.93091, 0.06904, 2e-05, 3e-05]",RIGHT,"[0.00000, 0.00050, 0.99950, 0.00000]",True,Superpixel,,0.18787,9098.34583,8.54118,0.56049,0.03176,0.41414
town7_000484.png,STOP,"[0.9402, 0.05972, 2e-05, 6e-05]",RIGHT,"[0.00000, 0.00709, 0.99288, 0.00002]",True,Superpixel,,0.28576,5003.93594,11.13769,0.71747,0.0602,0.47878
town7_000494.png,STOP,"[0.93065, 0.06929, 1e-05, 4e-05]",RIGHT,"[0.00000, 0.00472, 0.99525, 0.00003]",True,Superpixel,,0.21016,8560.61216,8.80576,0.58537,0.03925,0.42624
town7_000496.png,STOP,"[0.94126, 0.05868, 2e-05, 3e-05]",RIGHT,"[0.00365, 0.03067, 0.96561, 0.00007]",True,Superpixel,,0.46348,2665.18229,13.87353,0.86839,0.10831,0.44306
town7_000498.png,STOP,"[0.93733, 0.06263, 1e-05, 2e-05]",RIGHT,"[0.00000, 0.00216, 0.99783, 0.00001]",True,Superpixel,,0.25877,5804.72216,10.49299,0.68015,0.05288,0.42011
town7_000499.png,STOP,"[0.94475, 0.0552, 1e-05, 3e-05]",RIGHT,"[0.00000, 0.00243, 0.99756, 0.00001]",True,Superpixel,,0.21102,8907.43146,8.63328,0.56535,0.04006,0.42956
town7_000500.png,STOP,"[0.92984, 0.07009, 2e-05, 5e-05]",RIGHT,"[0.00029, 0.36618, 0.57202, 0.06151]",True,Superpixel,,0.31608,6731.93177,9.84941,0.68466,0.05103,0.4292
town7_000503.png,STOP,"[0.93029, 0.06958, 3e-05, 0.0001]",RIGHT,"[0.00000, 0.00021, 0.99979, 0.00000]",True,Superpixel,,0.1795,9140.95221,8.52089,0.55796,0.02983,0.44045
town7_000505.png,STOP,"[0.93676, 0.06319, 2e-05, 3e-05]",RIGHT,"[0.03524, 0.08302, 0.87875, 0.00299]",True,Superpixel,,0.27937,5184.76823,10.98351,0.76952,0.0371,0.42059
town7_000507.png,STOP,"[0.94155, 0.0584, 2e-05, 3e-05]",RIGHT,"[0.00341, 0.03477, 0.96054, 0.00129]",True,Superpixel,,0.27412,5271.21562,10.9117,0.76799,0.037,0.44471
town7_000508.png,STOP,"[0.9356, 0.06435, 2e-05, 4e-05]",RIGHT,"[0.00299, 0.08574, 0.90899, 0.00228]",True,Superpixel,,0.30679,7680.71581,9.27679,0.63744,0.05532,0.41326
town7_000511.png,STOP,"[0.93108, 0.06886, 2e-05, 4e-05]",RIGHT,"[0.00000, 0.00762, 0.99236, 0.00002]",True,Superpixel,,0.30478,4986.58031,11.15278,0.72021,0.06994,0.57443
town7_000518.png,STOP,"[0.93436, 0.06556, 2e-05, 5e-05]",RIGHT,"[0.00740, 0.01408, 0.97848, 0.00004]",True,Superpixel,,0.41304,3490.13667,12.70238,0.82222,0.09134,0.53064
town7_000519.png,STOP,"[0.94226, 0.05769, 2e-05, 3e-05]",RIGHT,"[0.00021, 0.41155, 0.51270, 0.07553]",True,Superpixel,,0.3146,6847.20417,9.77567,0.67908,0.05186,0.49167
town7_000524.png,STOP,"[0.94257, 0.05739, 2e-05, 2e-05]",RIGHT,"[0.00000, 0.00170, 0.99829, 0.00000]",True,Superpixel,,0.28621,5815.79135,10.48472,0.66646,0.06757,0.44121
town7_000530.png,STOP,"[0.92405, 0.0758, 5e-05, 0.00011]",RIGHT,"[0.00000, 0.00508, 0.99490, 0.00002]",True,Superpixel,,0.21358,8647.34458,8.76198,0.57974,0.03712,0.4821
town7_000535.png,STOP,"[0.92051, 0.07918, 7e-05, 0.00023]",RIGHT,"[0.00201, 0.11956, 0.87694, 0.00149]",True,Superpixel,,0.31552,7568.56742,9.34067,0.65944,0.04897,0.45142
town7_000537.png,GO,"[0.0937, 0.86117, 0.02681, 0.01832]",LEFT,"[0.00000, 0.00001, 0.02068, 0.97931]",True,Superpixel,,0.08557,20461.33633,5.02146,0.07528,0.01583,0.47748
town7_000538.png,GO,"[0.06265, 0.63929, 0.21403, 0.08403]",RIGHT,"[0.00009, 0.11457, 0.84650, 0.03884]",True,Superpixel,,0.27673,12232.42943,7.25568,0.45116,0.05467,0.49605
town7_000548.png,RIGHT,"[0.00033, 0.02178, 0.97199, 0.0059]",RIGHT,"[0.00000, 0.00055, 0.99898, 0.00047]",False,Superpixel,,,,,,,0.34174
town7_000549.png,RIGHT,"[0.00066, 0.01592, 0.93068, 0.05273]",LEFT,"[0.00000, 0.00001, 0.00086, 0.99913]",True,Superpixel,,0.15853,10274.94904,8.01301,0.41364,0.03133,0.49662
town7_000560.png,GO,"[0.00027, 0.95835, 0.03786, 0.00353]",RIGHT,"[0.00000, 0.01085, 0.98912, 0.00003]",True,Superpixel,,0.29709,7354.36513,9.46535,0.44442,0.09083,0.49133
town7_000562.png,GO,"[0.00031, 0.97886, 0.01524, 0.00559]",RIGHT,"[0.00000, 0.00201, 0.99799, 0.00000]",True,Superpixel,,0.30686,7556.07396,9.34784,0.43531,0.09804,0.48757
town7_000566.png,GO,"[0.00068, 0.97113, 0.02216, 0.00604]",RIGHT,"[0.00000, 0.00280, 0.99720, 0.00000]",True,Superpixel,,0.30462,7545.31589,9.35403,0.4308,0.08778,0.44459
town7_000567.png,GO,"[0.00078, 0.9821, 0.01275, 0.00436]",GO,"[0.00000, 0.58091, 0.40547, 0.01362]",False,Superpixel,,,,,,,0.38385
town7_000569.png,GO,"[0.00095, 0.94581, 0.04965, 0.00359]",RIGHT,"[0.00000, 0.00800, 0.99198, 0.00002]",True,Superpixel,,0.30069,7413.82966,9.43038,0.43263,0.08426,0.46012
town7_000587.png,RIGHT,"[0.0, 0.01235, 0.98738, 0.00026]",RIGHT,"[0.00000, 0.00001, 0.99999, 0.00000]",False,Superpixel,,,,,,,0.35076
town7_000588.png,RIGHT,"[0.0, 0.00786, 0.99141, 0.00073]",LEFT,"[0.00000, 0.00000, 0.01140, 0.98859]",True,Superpixel,,0.22101,9387.58172,8.40527,0.46802,0.05622,0.43806
town7_000592.png,RIGHT,"[0.00011, 0.02531, 0.95993, 0.01465]",RIGHT,"[0.00011, 0.01509, 0.98452, 0.00029]",False,Superpixel,,,,,,,0.35944
town7_000595.png,GO,"[0.00012, 0.89032, 0.05169, 0.05787]",RIGHT,"[0.00000, 0.00383, 0.99616, 0.00001]",True,Superpixel,,0.35487,6830.9768,9.78598,0.48097,0.10789,0.42448
town7_000597.png,GO,"[0.00021, 0.9594, 0.01728, 0.0231]",LEFT,"[0.00000, 0.00001, 0.00968, 0.99031]",True,Superpixel,,0.1381,15338.05034,6.2731,0.13203,0.02174,0.46017
town7_000602.png,GO,"[0.00121, 0.91763, 0.05674, 0.02443]",RIGHT,"[0.00000, 0.04003, 0.95855, 0.00142]",True,Superpixel,,0.39149,6679.01406,9.88368,0.54014,0.10536,0.49217
town7_000603.png,GO,"[0.00155, 0.89011, 0.04669, 0.06164]",RIGHT,"[0.00000, 0.00211, 0.99789, 0.00000]",True,Superpixel,,0.34166,7343.39195,9.47184,0.41191,0.0946,0.49454
